date,weekday,sekki,level,season,season_pt,kf1_constant,weekday_idx,mp_sekki,l_count,d_count,total_count,grand_total
2023-04-01,土,春分,17,LOW SEASON,2.33,2.72,5.00,3.86,0,0,0,0
2023-04-02,日,春分,17,LOW SEASON,2.33,2.72,4.00,3.86,0,0,0,0
2023-04-03,月,春分,17,LOW SEASON,2.33,2.72,2.00,3.86,0,0,0,0
2023-04-04,火,春分,17,LOW SEASON,2.33,2.72,2.00,3.86,0,0,0,0
2023-04-05,水,清明,24,OFF SEASON,1.17,2.72,2.00,2.37,0,0,0,0
2023-04-06,木,清明,24,OFF SEASON,1.17,2.72,3.00,2.37,0,0,0,0
2023-04-07,金,清明,24,OFF SEASON,1.17,2.72,4.00,2.37,0,0,0,0
2023-04-08,土,清明,24,OFF SEASON,1.17,2.72,5.00,2.37,0,0,0,0
2023-04-09,日,清明,24,OFF SEASON,1.17,2.72,4.00,2.37,0,0,0,0
2023-04-10,月,清明,24,OFF SEASON,1.17,2.72,2.00,2.37,0,0,0,0
2023-04-11,火,清明,24,OFF SEASON,1.17,2.72,2.00,2.37,0,0,0,0
2023-04-12,水,清明,24,OFF SEASON,1.17,2.72,2.00,2.37,0,0,0,0
2023-04-13,木,清明,24,OFF SEASON,1.17,2.72,3.00,2.37,0,0,0,0
2023-04-14,金,清明,24,OFF SEASON,1.17,2.72,4.00,2.37,0,0,0,0
2023-04-15,土,清明,24,OFF SEASON,1.17,2.72,5.00,2.37,0,0,0,0
2023-04-16,日,清明,24,OFF SEASON,1.17,2.72,4.00,2.37,0,0,0,0
2023-04-17,月,清明,24,OFF SEASON,1.17,2.72,2.00,2.37,0,0,0,0
2023-04-18,火,清明,24,OFF SEASON,1.17,2.72,2.00,2.37,0,0,0,0
2023-04-19,水,清明,24,OFF SEASON,1.17,2.72,2.00,2.37,0,0,0,0
2023-04-20,木,穀雨,18,LOW SEASON,2.17,2.72,3.00,3.82,0,0,0,0
2023-04-21,金,穀雨,18,LOW SEASON,2.17,2.72,4.00,3.82,0,0,0,0
2023-04-22,土,穀雨,18,LOW SEASON,2.17,2.72,5.00,3.82,0,0,0,0
2023-04-23,日,穀雨,18,LOW SEASON,2.17,2.72,4.00,3.82,0,0,0,0
2023-04-24,月,穀雨,18,LOW SEASON,2.17,2.72,2.00,3.82,0,0,0,0
2023-04-25,火,穀雨,18,LOW SEASON,2.17,2.72,2.00,3.82,0,0,0,0
2023-04-26,水,穀雨,18,LOW SEASON,2.17,2.72,2.00,3.82,0,0,0,0
2023-04-27,木,穀雨,18,LOW SEASON,2.17,2.72,3.00,3.82,0,18,18,213140
2023-04-28,金,穀雨,18,LOW SEASON,2.17,2.72,4.00,3.82,0,29,29,352240
2023-04-29,土,穀雨,18,LOW SEASON,2.17,2.72,5.00,3.82,22,42,64,558800
2023-04-30,日,穀雨,18,LOW SEASON,2.17,2.72,4.00,3.82,29,32,61,455130
2023-05-01,月,穀雨,18,LOW SEASON,2.17,3.42,2.00,3.82,25,29,54,419610
2023-05-02,火,穀雨,18,LOW SEASON,2.17,3.42,2.00,3.82,23,41,64,523780
2023-05-03,水,穀雨,18,LOW SEASON,2.17,3.42,2.00,3.82,40,35,75,532680
2023-05-04,木,穀雨,18,LOW SEASON,2.17,3.42,3.00,3.82,30,39,69,562620
2023-05-05,金,立夏,13,FLOW SEASON,3.00,3.42,4.00,4.06,24,40,64,505250
2023-05-06,土,立夏,13,FLOW SEASON,3.00,3.42,5.00,4.06,12,20,32,341200
2023-05-07,日,立夏,13,FLOW SEASON,3.00,3.42,4.00,4.06,17,27,44,410660
2023-05-08,月,立夏,13,FLOW SEASON,3.00,3.42,2.00,4.06,0,30,30,425340
2023-05-09,火,立夏,13,FLOW SEASON,3.00,3.42,2.00,4.06,0,26,26,280360
2023-05-10,水,立夏,13,FLOW SEASON,3.00,3.42,2.00,4.06,17,32,49,644270
2023-05-11,木,立夏,13,FLOW SEASON,3.00,3.42,3.00,4.06,0,21,21,261550
2023-05-12,金,立夏,13,FLOW SEASON,3.00,3.42,4.00,4.06,0,42,42,478240
2023-05-13,土,立夏,13,FLOW SEASON,3.00,3.42,5.00,4.06,26,43,69,579130
2023-05-14,日,立夏,13,FLOW SEASON,3.00,3.42,4.00,4.06,22,26,48,342230
2023-05-15,月,立夏,13,FLOW SEASON,3.00,3.42,2.00,4.06,0,22,22,262910
2023-05-16,火,立夏,13,FLOW SEASON,3.00,3.42,2.00,4.06,0,38,38,489780
2023-05-17,水,立夏,13,FLOW SEASON,3.00,3.42,2.00,4.06,0,37,37,435250
2023-05-18,木,立夏,13,FLOW SEASON,3.00,3.42,3.00,4.06,0,22,22,291950
2023-05-19,金,立夏,13,FLOW SEASON,3.00,3.42,4.00,4.06,0,40,40,455040
2023-05-20,土,立夏,13,FLOW SEASON,3.00,3.42,5.00,4.06,22,37,59,476620
2023-05-21,日,小満,14,FLOW SEASON,2.83,3.42,4.00,4.02,7,28,35,353600
2023-05-22,月,小満,14,FLOW SEASON,2.83,3.42,2.00,4.02,0,21,21,309820
2023-05-23,火,小満,14,FLOW SEASON,2.83,3.42,2.00,4.02,28,40,68,546570
2023-05-24,水,小満,14,FLOW SEASON,2.83,3.42,2.00,4.02,0,30,30,202510
2023-05-25,木,小満,14,FLOW SEASON,2.83,3.42,3.00,4.02,0,25,25,314780
2023-05-26,金,小満,14,FLOW SEASON,2.83,3.42,4.00,4.02,28,27,55,417640
2023-05-27,土,小満,14,FLOW SEASON,2.83,3.42,5.00,4.02,22,32,54,438990
2023-05-28,日,小満,14,FLOW SEASON,2.83,3.42,4.00,4.02,30,25,55,410340
2023-05-29,月,小満,14,FLOW SEASON,2.83,3.42,2.00,4.02,0,33,33,462780
2023-05-30,火,小満,14,FLOW SEASON,2.83,3.42,2.00,4.02,0,28,28,362560
2023-05-31,水,小満,14,FLOW SEASON,2.83,3.42,2.00,4.02,0,30,30,406650
2023-06-01,木,小満,14,FLOW SEASON,2.83,3.64,3.00,4.02,0,37,37,376280
2023-06-02,金,小満,14,FLOW SEASON,2.83,3.64,4.00,4.02,0,29,29,352430
2023-06-03,土,小満,14,FLOW SEASON,2.83,3.64,5.00,4.02,20,39,59,527270
2023-06-04,日,小満,14,FLOW SEASON,2.83,3.64,4.00,4.02,23,38,61,421170
2023-06-05,月,小満,14,FLOW SEASON,2.83,3.64,2.00,4.02,0,29,29,375400
2023-06-06,火,芒種,10,HIGH SEASON,3.50,3.64,2.00,4.35,12,25,37,358200
2023-06-07,水,芒種,10,HIGH SEASON,3.50,3.64,2.00,4.35,0,23,23,257970
2023-06-08,木,芒種,10,HIGH SEASON,3.50,3.64,3.00,4.35,0,28,28,337160
2023-06-09,金,芒種,10,HIGH SEASON,3.50,3.64,4.00,4.35,0,22,22,252190
2023-06-10,土,芒種,10,HIGH SEASON,3.50,3.64,5.00,4.35,24,35,59,469560
2023-06-11,日,芒種,10,HIGH SEASON,3.50,3.64,4.00,4.35,27,36,63,482360
2023-06-12,月,芒種,10,HIGH SEASON,3.50,3.64,2.00,4.35,0,25,25,396830
2023-06-13,火,芒種,10,HIGH SEASON,3.50,3.64,2.00,4.35,0,30,30,398530
2023-06-14,水,芒種,10,HIGH SEASON,3.50,3.64,2.00,4.35,0,36,36,461160
2023-06-15,木,芒種,10,HIGH SEASON,3.50,3.64,3.00,4.35,0,34,34,404460
2023-06-16,金,芒種,10,HIGH SEASON,3.50,3.64,4.00,4.35,0,29,29,320020
2023-06-17,土,芒種,10,HIGH SEASON,3.50,3.64,5.00,4.35,29,37,66,527190
2023-06-18,日,芒種,10,HIGH SEASON,3.50,3.64,4.00,4.35,29,25,54,437110
2023-06-19,月,芒種,10,HIGH SEASON,3.50,3.64,2.00,4.35,0,29,29,318990
2023-06-20,火,芒種,10,HIGH SEASON,3.50,3.64,2.00,4.35,33,28,61,449550
2023-06-21,水,夏至,7,HIGH SEASON,4.00,3.64,2.00,4.44,0,35,35,457490
2023-06-22,木,夏至,7,HIGH SEASON,4.00,3.64,3.00,4.44,0,35,35,383310
2023-06-23,金,夏至,7,HIGH SEASON,4.00,3.64,4.00,4.44,0,29,29,389520
2023-06-24,土,夏至,7,HIGH SEASON,4.00,3.64,5.00,4.44,30,45,75,702460
2023-06-25,日,夏至,7,HIGH SEASON,4.00,3.64,4.00,4.44,29,38,67,591070
2023-06-26,月,夏至,7,HIGH SEASON,4.00,3.64,2.00,4.44,0,34,34,405990
2023-06-27,火,夏至,7,HIGH SEASON,4.00,3.64,2.00,4.44,0,31,31,421350
2023-06-28,水,夏至,7,HIGH SEASON,4.00,3.64,2.00,4.44,0,40,40,402130
2023-06-29,木,夏至,7,HIGH SEASON,4.00,3.64,3.00,4.44,0,23,23,278810
2023-06-30,金,夏至,7,HIGH SEASON,4.00,3.64,4.00,4.44,0,40,40,472310
2023-07-01,土,夏至,7,HIGH SEASON,4.00,3.96,5.00,4.44,37,29,66,497965
2023-07-02,日,夏至,7,HIGH SEASON,4.00,3.96,4.00,4.44,29,32,61,455450
2023-07-03,月,夏至,7,HIGH SEASON,4.00,3.96,2.00,4.44,0,31,31,401830
2023-07-04,火,夏至,7,HIGH SEASON,4.00,3.96,2.00,4.44,0,31,31,350150
2023-07-05,水,夏至,7,HIGH SEASON,4.00,3.96,2.00,4.44,0,25,25,282110
2023-07-06,木,夏至,7,HIGH SEASON,4.00,3.96,3.00,4.44,0,24,24,281990
2023-07-07,金,小暑,4,TOP SEASON,4.50,3.96,4.00,4.54,0,42,42,470660
2023-07-08,土,小暑,4,TOP SEASON,4.50,3.96,5.00,4.54,45,38,83,579170
2023-07-09,日,小暑,4,TOP SEASON,4.50,3.96,4.00,4.54,24,31,55,431890
2023-07-10,月,小暑,4,TOP SEASON,4.50,3.96,2.00,4.54,0,32,32,439690
2023-07-11,火,小暑,4,TOP SEASON,4.50,3.96,2.00,4.54,0,25,25,296400
2023-07-12,水,小暑,4,TOP SEASON,4.50,3.96,2.00,4.54,0,29,29,363300
2023-07-13,木,小暑,4,TOP SEASON,4.50,3.96,3.00,4.54,0,28,28,369870
2023-07-14,金,小暑,4,TOP SEASON,4.50,3.96,4.00,4.54,0,38,38,440280
2023-07-15,土,小暑,4,TOP SEASON,4.50,3.96,5.00,4.54,19,36,55,491910
2023-07-16,日,小暑,4,TOP SEASON,4.50,3.96,4.00,4.54,39,33,72,628210
2023-07-17,月,小暑,4,TOP SEASON,4.50,3.96,2.00,4.54,17,36,53,403420
2023-07-18,火,小暑,4,TOP SEASON,4.50,3.96,2.00,4.54,0,27,27,325920
2023-07-19,水,小暑,4,TOP SEASON,4.50,3.96,2.00,4.54,0,31,31,332010
2023-07-20,木,小暑,4,TOP SEASON,4.50,3.96,3.00,4.54,0,30,30,366170
2023-07-21,金,小暑,4,TOP SEASON,4.50,3.96,4.00,4.54,0,30,30,342320
2023-07-22,土,小暑,4,TOP SEASON,4.50,3.96,5.00,4.54,33,33,66,492420
2023-07-23,日,大暑,9,HIGH SEASON,3.67,3.96,4.00,4.42,32,27,59,505060
2023-07-24,月,大暑,9,HIGH SEASON,3.67,3.96,2.00,4.42,0,32,32,410460
2023-07-25,火,大暑,9,HIGH SEASON,3.67,3.96,2.00,4.42,0,30,30,328160
2023-07-26,水,大暑,9,HIGH SEASON,3.67,3.96,2.00,4.42,0,26,26,339690
2023-07-27,木,大暑,9,HIGH SEASON,3.67,3.96,3.00,4.42,0,27,27,294110
2023-07-28,金,大暑,9,HIGH SEASON,3.67,3.96,4.00,4.42,0,35,35,445820
2023-07-29,土,大暑,9,HIGH SEASON,3.67,3.96,5.00,4.42,32,30,62,465380
2023-07-30,日,大暑,9,HIGH SEASON,3.67,3.96,4.00,4.42,20,31,51,484220
2023-07-31,月,大暑,9,HIGH SEASON,3.67,3.96,2.00,4.42,0,35,35,458430
2023-08-01,火,大暑,9,HIGH SEASON,3.67,4.47,2.00,4.42,0,27,27,305890
2023-08-02,水,大暑,9,HIGH SEASON,3.67,4.47,2.00,4.42,0,32,32,339470
2023-08-03,木,大暑,9,HIGH SEASON,3.67,4.47,3.00,4.42,0,29,29,276300
2023-08-04,金,大暑,9,HIGH SEASON,3.67,4.47,4.00,4.42,0,27,27,303560
2023-08-05,土,大暑,9,HIGH SEASON,3.67,4.47,5.00,4.42,19,30,49,453090
2023-08-06,日,大暑,9,HIGH SEASON,3.67,4.47,4.00,4.42,15,33,48,438400
2023-08-07,月,立秋,2,TOP SEASON,4.83,4.47,2.00,4.64,0,40,40,472960
2023-08-08,火,立秋,2,TOP SEASON,4.83,4.47,2.00,4.64,0,34,34,416370
2023-08-09,水,立秋,2,TOP SEASON,4.83,4.47,2.00,4.64,0,31,31,361930
2023-08-10,木,立秋,2,TOP SEASON,4.83,4.47,3.00,4.64,0,30,30,359110
2023-08-11,金,立秋,2,TOP SEASON,4.83,4.47,4.00,4.64,39,31,70,501780
2023-08-12,土,立秋,2,TOP SEASON,4.83,4.47,5.00,4.64,38,33,71,490700
2023-08-13,日,立秋,2,TOP SEASON,4.83,4.47,4.00,4.64,37,38,75,541240
2023-08-14,月,立秋,2,TOP SEASON,4.83,4.47,2.00,4.64,0,35,35,420090
2023-08-15,火,立秋,2,TOP SEASON,4.83,4.47,2.00,4.64,0,30,30,385580
2023-08-16,水,立秋,2,TOP SEASON,4.83,4.47,2.00,4.64,0,25,25,289490
2023-08-17,木,立秋,2,TOP SEASON,4.83,4.47,3.00,4.64,0,31,31,325300
2023-08-18,金,立秋,2,TOP SEASON,4.83,4.47,4.00,4.64,0,37,37,363160
2023-08-19,土,立秋,2,TOP SEASON,4.83,4.47,5.00,4.64,34,35,69,534600
2023-08-20,日,立秋,2,TOP SEASON,4.83,4.47,4.00,4.64,31,31,62,477040
2023-08-21,月,立秋,2,TOP SEASON,4.83,4.47,2.00,4.64,0,36,36,396700
2023-08-22,火,立秋,2,TOP SEASON,4.83,4.47,2.00,4.64,0,30,30,360920
2023-08-23,水,処暑,5,TOP SEASON,4.33,4.47,2.00,4.54,0,38,38,430320
2023-08-24,木,処暑,5,TOP SEASON,4.33,4.47,3.00,4.54,0,42,42,416690
2023-08-25,金,処暑,5,TOP SEASON,4.33,4.47,4.00,4.54,0,32,32,344750
2023-08-26,土,処暑,5,TOP SEASON,4.33,4.47,5.00,4.54,21,31,52,459330
2023-08-27,日,処暑,5,TOP SEASON,4.33,4.47,4.00,4.54,16,26,42,392440
2023-08-28,月,処暑,5,TOP SEASON,4.33,4.47,2.00,4.54,0,35,35,372810
2023-08-29,火,処暑,5,TOP SEASON,4.33,4.47,2.00,4.54,0,28,28,348420
2023-08-30,水,処暑,5,TOP SEASON,4.33,4.47,2.00,4.54,0,30,30,332250
2023-08-31,木,処暑,5,TOP SEASON,4.33,4.47,3.00,4.54,0,29,29,357460
2023-09-01,金,処暑,5,TOP SEASON,4.33,4.48,4.00,4.54,0,24,24,293180
2023-09-02,土,処暑,5,TOP SEASON,4.33,4.48,5.00,4.54,33,29,62,501600
2023-09-03,日,処暑,5,TOP SEASON,4.33,4.48,4.00,4.54,28,30,58,484150
2023-09-04,月,処暑,5,TOP SEASON,4.33,4.48,2.00,4.54,0,27,27,410040
2023-09-05,火,処暑,5,TOP SEASON,4.33,4.48,2.00,4.54,0,39,39,442080
2023-09-06,水,処暑,5,TOP SEASON,4.33,4.48,2.00,4.54,0,28,28,346960
2023-09-07,木,白露,1,TOP SEASON,5.00,4.48,3.00,4.68,0,31,31,364630
2023-09-08,金,白露,1,TOP SEASON,5.00,4.48,4.00,4.68,0,37,37,392950
2023-09-09,土,白露,1,TOP SEASON,5.00,4.48,5.00,4.68,26,27,53,399720
2023-09-10,日,白露,1,TOP SEASON,5.00,4.48,4.00,4.68,33,27,60,465710
2023-09-11,月,白露,1,TOP SEASON,5.00,4.48,2.00,4.68,0,30,30,297720
2023-09-12,火,白露,1,TOP SEASON,5.00,4.48,2.00,4.68,0,18,18,226400
2023-09-13,水,白露,1,TOP SEASON,5.00,4.48,2.00,4.68,0,30,30,339330
2023-09-14,木,白露,1,TOP SEASON,5.00,4.48,3.00,4.68,37,25,62,348560
2023-09-15,金,白露,1,TOP SEASON,5.00,4.48,4.00,4.68,29,37,66,563680
2023-09-16,土,白露,1,TOP SEASON,5.00,4.48,5.00,4.68,25,31,56,445650
2023-09-17,日,白露,1,TOP SEASON,5.00,4.48,4.00,4.68,44,27,71,423730
2023-09-18,月,白露,1,TOP SEASON,5.00,4.48,2.00,4.68,25,31,56,523710
2023-09-19,火,白露,1,TOP SEASON,5.00,4.48,2.00,4.68,0,31,31,408030
2023-09-20,水,白露,1,TOP SEASON,5.00,4.48,2.00,4.68,0,29,29,295310
2023-09-21,木,白露,1,TOP SEASON,5.00,4.48,3.00,4.68,0,32,32,409190
2023-09-22,金,白露,1,TOP SEASON,5.00,4.48,4.00,4.68,0,36,36,447350
2023-09-23,土,秋分,8,HIGH SEASON,3.83,4.48,5.00,4.43,20,37,57,591850
2023-09-24,日,秋分,8,HIGH SEASON,3.83,4.48,4.00,4.43,35,33,68,510340
2023-09-25,月,秋分,8,HIGH SEASON,3.83,4.48,2.00,4.43,0,29,29,400550
2023-09-26,火,秋分,8,HIGH SEASON,3.83,4.48,2.00,4.43,0,30,30,316830
2023-09-27,水,秋分,8,HIGH SEASON,3.83,4.48,2.00,4.43,0,30,30,371520
2023-09-28,木,秋分,8,HIGH SEASON,3.83,4.48,3.00,4.43,0,26,26,354950
2023-09-29,金,秋分,8,HIGH SEASON,3.83,4.48,4.00,4.43,0,38,38,415750
2023-09-30,土,秋分,8,HIGH SEASON,3.83,4.48,5.00,4.43,19,31,50,437440
2023-10-01,日,秋分,8,HIGH SEASON,3.83,4.43,4.00,4.43,28,38,66,672230
2023-10-02,月,秋分,8,HIGH SEASON,3.83,4.43,2.00,4.43,0,42,42,274200
2023-10-03,火,秋分,8,HIGH SEASON,3.83,4.43,2.00,4.43,0,36,36,427400
2023-10-04,水,秋分,8,HIGH SEASON,3.83,4.43,2.00,4.43,0,26,26,330890
2023-10-05,木,秋分,8,HIGH SEASON,3.83,4.43,3.00,4.43,0,35,35,290350
2023-10-06,金,秋分,8,HIGH SEASON,3.83,4.43,4.00,4.43,0,24,24,278110
2023-10-07,土,秋分,8,HIGH SEASON,3.83,4.43,5.00,4.43,11,44,55,581490
2023-10-08,日,寒露,11,FLOW SEASON,3.33,4.43,4.00,4.23,37,30,67,491364
2023-10-09,月,寒露,11,FLOW SEASON,3.33,4.43,2.00,4.23,30,30,60,471512
2023-10-10,火,寒露,11,FLOW SEASON,3.33,4.43,2.00,4.23,0,22,22,298310
2023-10-11,水,寒露,11,FLOW SEASON,3.33,4.43,2.00,4.23,0,29,29,261260
2023-10-12,木,寒露,11,FLOW SEASON,3.33,4.43,3.00,4.23,36,31,67,543635
2023-10-13,金,寒露,11,FLOW SEASON,3.33,4.43,4.00,4.23,0,15,15,264820
2023-10-14,土,寒露,11,FLOW SEASON,3.33,4.43,5.00,4.23,25,33,58,515410
2023-10-15,日,寒露,11,FLOW SEASON,3.33,4.43,4.00,4.23,34,31,65,507706
2023-10-16,月,寒露,11,FLOW SEASON,3.33,4.43,2.00,4.23,0,39,39,314500
2023-10-17,火,寒露,11,FLOW SEASON,3.33,4.43,2.00,4.23,0,37,37,435140
2023-10-18,水,寒露,11,FLOW SEASON,3.33,4.43,2.00,4.23,0,33,33,394780
2023-10-19,木,寒露,11,FLOW SEASON,3.33,4.43,3.00,4.23,0,30,30,364740
2023-10-20,金,寒露,11,FLOW SEASON,3.33,4.43,4.00,4.23,0,32,32,323140
2023-10-21,土,寒露,11,FLOW SEASON,3.33,4.43,5.00,4.23,27,30,57,430340
2023-10-22,日,寒露,11,FLOW SEASON,3.33,4.43,4.00,4.23,38,31,69,533544
2023-10-23,月,霜降,15,FLOW SEASON,2.67,4.43,2.00,4.02,0,33,33,389420
2023-10-24,火,霜降,15,FLOW SEASON,2.67,4.43,2.00,4.02,0,31,31,446090
2023-10-25,水,霜降,15,FLOW SEASON,2.67,4.43,2.00,4.02,0,54,54,513000
2023-10-26,木,霜降,15,FLOW SEASON,2.67,4.43,3.00,4.02,0,29,29,348930
2023-10-27,金,霜降,15,FLOW SEASON,2.67,4.43,4.00,4.02,0,29,29,319360
2023-10-28,土,霜降,15,FLOW SEASON,2.67,4.43,5.00,4.02,28,31,59,482834
2023-10-29,日,霜降,15,FLOW SEASON,2.67,4.43,4.00,4.02,25,31,56,469550
2023-10-30,月,霜降,15,FLOW SEASON,2.67,4.43,2.00,4.02,0,29,29,382180
2023-10-31,火,霜降,15,FLOW SEASON,2.67,4.43,2.00,4.02,0,31,31,349400
2023-11-01,水,霜降,15,FLOW SEASON,2.67,3.37,2.00,4.02,0,24,24,266280
2023-11-02,木,霜降,15,FLOW SEASON,2.67,3.37,3.00,4.02,0,37,37,434600
2023-11-03,金,霜降,15,FLOW SEASON,2.67,3.37,4.00,4.02,22,35,57,490780
2023-11-04,土,霜降,15,FLOW SEASON,2.67,3.37,5.00,4.02,27,37,64,577210
2023-11-05,日,霜降,15,FLOW SEASON,2.67,3.37,4.00,4.02,31,33,64,481150
2023-11-06,月,霜降,15,FLOW SEASON,2.67,3.37,2.00,4.02,0,25,25,336210
2023-11-07,火,立冬,23,OFF SEASON,1.33,3.37,2.00,3.46,0,27,27,397980
2023-11-08,水,立冬,23,OFF SEASON,1.33,3.37,2.00,3.46,0,29,29,340500
2023-11-09,木,立冬,23,OFF SEASON,1.33,3.37,3.00,3.46,0,28,28,324300
2023-11-10,金,立冬,23,OFF SEASON,1.33,3.37,4.00,3.46,0,17,17,225700
2023-11-11,土,立冬,23,OFF SEASON,1.33,3.37,5.00,3.46,20,38,58,558420
2023-11-12,日,立冬,23,OFF SEASON,1.33,3.37,4.00,3.46,29,37,66,540210
2023-11-13,月,立冬,23,OFF SEASON,1.33,3.37,2.00,3.46,0,10,10,118730
2023-11-14,火,立冬,23,OFF SEASON,1.33,3.37,2.00,3.46,0,23,23,278530
2023-11-15,水,立冬,23,OFF SEASON,1.33,3.37,2.00,3.46,0,29,29,396230
2023-11-16,木,立冬,23,OFF SEASON,1.33,3.37,3.00,3.46,0,35,35,419325
2023-11-17,金,立冬,23,OFF SEASON,1.33,3.37,4.00,3.46,0,4,4,45670
2023-11-18,土,立冬,23,OFF SEASON,1.33,3.37,5.00,3.46,12,36,48,461210
2023-11-19,日,立冬,23,OFF SEASON,1.33,3.37,4.00,3.46,26,30,56,459230
2023-11-20,月,立冬,23,OFF SEASON,1.33,3.37,2.00,3.46,0,36,36,468440
2023-11-21,火,立冬,23,OFF SEASON,1.33,3.37,2.00,3.46,0,31,31,360760
2023-11-22,水,小雪,19,LOW SEASON,2.00,3.37,2.00,3.80,0,37,37,428650
2023-11-23,木,小雪,19,LOW SEASON,2.00,3.37,3.00,3.80,28,39,67,605200
2023-11-24,金,小雪,19,LOW SEASON,2.00,3.37,4.00,3.80,0,0,0,0
2023-11-25,土,小雪,19,LOW SEASON,2.00,3.37,5.00,3.80,0,0,0,0
2023-11-26,日,小雪,19,LOW SEASON,2.00,3.37,4.00,3.80,26,32,58,433060
2023-11-27,月,小雪,19,LOW SEASON,2.00,3.37,2.00,3.80,0,32,32,462760
2023-11-28,火,小雪,19,LOW SEASON,2.00,3.37,2.00,3.80,0,25,25,305920
2023-11-29,水,小雪,19,LOW SEASON,2.00,3.37,2.00,3.80,0,30,30,408100
2023-11-30,木,小雪,19,LOW SEASON,2.00,3.37,3.00,3.80,0,14,14,175470
2023-12-01,金,小雪,19,LOW SEASON,2.00,4.13,4.00,3.80,0,46,46,312770
2023-12-02,土,小雪,19,LOW SEASON,2.00,4.13,5.00,3.80,33,38,71,657170
2023-12-03,日,小雪,19,LOW SEASON,2.00,4.13,4.00,3.80,22,26,48,458520
2023-12-04,月,小雪,19,LOW SEASON,2.00,4.13,2.00,3.80,0,32,32,472290
2023-12-05,火,小雪,19,LOW SEASON,2.00,4.13,2.00,3.80,0,20,20,250350
2023-12-06,水,小雪,19,LOW SEASON,2.00,4.13,2.00,3.80,0,25,25,333490
2023-12-07,木,大雪,6,HIGH SEASON,4.17,4.13,3.00,4.54,0,25,25,328840
2023-12-08,金,大雪,6,HIGH SEASON,4.17,4.13,4.00,4.54,0,25,25,325690
2023-12-09,土,大雪,6,HIGH SEASON,4.17,4.13,5.00,4.54,0,38,38,480230
2023-12-10,日,大雪,6,HIGH SEASON,4.17,4.13,4.00,4.54,29,36,65,554000
2023-12-11,月,大雪,6,HIGH SEASON,4.17,4.13,2.00,4.54,0,25,25,350440
2023-12-12,火,大雪,6,HIGH SEASON,4.17,4.13,2.00,4.54,0,38,38,471320
2023-12-13,水,大雪,6,HIGH SEASON,4.17,4.13,2.00,4.54,0,0,0,0
2023-12-14,木,大雪,6,HIGH SEASON,4.17,4.13,3.00,4.54,0,0,0,0
2023-12-15,金,大雪,6,HIGH SEASON,4.17,4.13,4.00,4.54,0,34,34,436070
2023-12-16,土,大雪,6,HIGH SEASON,4.17,4.13,5.00,4.54,28,38,66,666670
2023-12-17,日,大雪,6,HIGH SEASON,4.17,4.13,4.00,4.54,0,0,0,0
2023-12-18,月,大雪,6,HIGH SEASON,4.17,4.13,2.00,4.54,0,31,31,439410
2023-12-19,火,大雪,6,HIGH SEASON,4.17,4.13,2.00,4.54,0,33,33,507910
2023-12-20,水,大雪,6,HIGH SEASON,4.17,4.13,2.00,4.54,0,33,33,457310
2023-12-21,木,大雪,6,HIGH SEASON,4.17,4.13,3.00,4.54,0,37,37,468930
2023-12-22,金,冬至,3,TOP SEASON,4.67,4.13,4.00,4.59,0,34,34,709540
2023-12-23,土,冬至,3,TOP SEASON,4.67,4.13,5.00,4.59,28,37,65,910610
2023-12-24,日,冬至,3,TOP SEASON,4.67,4.13,4.00,4.59,29,38,67,1213900
2023-12-25,月,冬至,3,TOP SEASON,4.67,4.13,2.00,4.59,20,33,53,908940
2023-12-26,火,冬至,3,TOP SEASON,4.67,4.13,2.00,4.59,0,31,31,336110
2023-12-27,水,冬至,3,TOP SEASON,4.67,4.13,2.00,4.59,0,41,41,524500
2023-12-28,木,冬至,3,TOP SEASON,4.67,4.13,3.00,4.59,0,39,39,415880
2023-12-29,金,冬至,3,TOP SEASON,4.67,4.13,4.00,4.59,0,37,37,408320
2023-12-30,土,冬至,3,TOP SEASON,4.67,4.13,5.00,4.59,31,44,75,634124
2023-12-31,日,冬至,3,TOP SEASON,4.67,4.13,4.00,4.59,36,0,36,214450
2024-01-01,月,冬至,3,TOP SEASON,4.67,2.92,2.00,4.59,0,0,0,0
2024-01-02,火,冬至,3,TOP SEASON,4.67,2.92,2.00,4.59,0,37,37,497360
2024-01-03,水,冬至,3,TOP SEASON,4.67,2.92,2.00,4.59,0,32,32,331490
2024-01-04,木,冬至,3,TOP SEASON,4.67,2.92,3.00,4.59,0,37,37,428020
2024-01-05,金,小寒,22,OFF SEASON,1.50,2.92,4.00,3.68,0,29,29,334120
2024-01-06,土,小寒,22,OFF SEASON,1.50,2.92,5.00,3.68,21,32,53,402482
2024-01-07,日,小寒,22,OFF SEASON,1.50,2.92,4.00,3.68,16,38,54,493660
2024-01-08,月,小寒,22,OFF SEASON,1.50,2.92,2.00,3.68,0,20,20,209230
2024-01-09,火,小寒,22,OFF SEASON,1.50,2.92,2.00,3.68,0,22,22,294660
2024-01-10,水,小寒,22,OFF SEASON,1.50,2.92,2.00,3.68,0,16,16,170790
2024-01-11,木,小寒,22,OFF SEASON,1.50,2.92,3.00,3.68,0,24,24,228530
2024-01-12,金,小寒,22,OFF SEASON,1.50,2.92,4.00,3.68,0,23,23,199650
2024-01-13,土,小寒,22,OFF SEASON,1.50,2.92,5.00,3.68,16,27,43,315020
2024-01-14,日,小寒,22,OFF SEASON,1.50,2.92,4.00,3.68,13,22,35,341900
