date,weekday,sekki,level,season,season_pt,kf1_constant,weekday_idx,mp_sekki,l_count,d_count,total_count,grand_total
2025-06-12,木,芒種,18,LOW SEASON,2.17,3.58,3.00,3.64,24,10,34,236240
2025-06-13,金,芒種,18,LOW SEASON,2.17,3.58,4.00,3.64,22,10,32,217990
2025-06-14,土,芒種,18,LOW SEASON,2.17,3.58,5.00,3.64,35,32,67,569260
2025-06-15,日,芒種,18,LOW SEASON,2.17,3.58,4.00,3.64,26,21,47,416000
2025-06-16,月,芒種,18,LOW SEASON,2.17,3.58,2.00,3.64,27,19,46,371250
2025-06-17,火,芒種,18,LOW SEASON,2.17,3.58,2.00,3.64,24,4,28,153770
2025-06-18,水,芒種,18,LOW SEASON,2.17,3.58,2.00,3.64,24,37,61,452970
2025-06-19,木,芒種,18,LOW SEASON,2.17,3.58,3.00,3.64,31,12,43,272530
2025-06-20,金,芒種,18,LOW SEASON,2.17,3.58,4.00,3.64,18,28,46,345830
2025-06-21,土,夏至,7,HIGH SEASON,4.00,3.58,5.00,3.85,38,11,49,370210
2025-06-22,日,夏至,7,HIGH SEASON,4.00,3.58,4.00,3.85,39,23,62,424560
2025-06-23,月,夏至,7,HIGH SEASON,4.00,3.58,2.00,3.85,22,9,31,205670
2025-06-24,火,夏至,7,HIGH SEASON,4.00,3.58,2.00,3.85,27,16,43,357440
2025-06-25,水,夏至,7,HIGH SEASON,4.00,3.58,2.00,3.85,26,16,42,315880
2025-06-26,木,夏至,7,HIGH SEASON,4.00,3.58,3.00,3.85,24,21,45,342920
2025-06-27,金,夏至,7,HIGH SEASON,4.00,3.58,4.00,3.85,29,17,46,369810
2025-06-28,土,夏至,7,HIGH SEASON,4.00,3.58,5.00,3.85,43,25,68,548520
2025-06-29,日,夏至,7,HIGH SEASON,4.00,3.58,4.00,3.85,23,20,43,362240
2025-06-30,月,夏至,7,HIGH SEASON,4.00,3.58,2.00,3.85,25,5,30,193240
2025-07-01,火,夏至,7,HIGH SEASON,4.00,4.41,2.00,3.85,0,0,0,0
2025-07-02,水,夏至,7,HIGH SEASON,4.00,4.41,2.00,3.85,26,5,31,238490
2025-07-03,木,夏至,7,HIGH SEASON,4.00,4.41,3.00,3.85,29,11,40,255270
2025-07-04,金,夏至,7,HIGH SEASON,4.00,4.41,4.00,3.85,27,36,63,559320
2025-07-05,土,夏至,7,HIGH SEASON,4.00,4.41,5.00,3.85,31,32,63,616900
2025-07-06,日,夏至,7,HIGH SEASON,4.00,4.41,4.00,3.85,31,28,59,563800
2025-07-07,月,小暑,5,TOP SEASON,4.33,4.41,2.00,4.00,29,24,53,424380
2025-07-08,火,小暑,5,TOP SEASON,4.33,4.41,2.00,4.00,23,15,38,296870
2025-07-09,水,小暑,5,TOP SEASON,4.33,4.41,2.00,4.00,28,22,50,328350
2025-07-10,木,小暑,5,TOP SEASON,4.33,4.41,3.00,4.00,24,12,36,267650
2025-07-11,金,小暑,5,TOP SEASON,4.33,4.41,4.00,4.00,12,27,39,352850
2025-07-12,土,小暑,5,TOP SEASON,4.33,4.41,5.00,4.00,27,28,55,515250
2025-07-13,日,小暑,5,TOP SEASON,4.33,4.41,4.00,4.00,33,22,55,472400
2025-07-14,月,小暑,5,TOP SEASON,4.33,4.41,2.00,4.00,31,22,53,419290
2025-07-15,火,小暑,5,TOP SEASON,4.33,4.41,2.00,4.00,26,12,38,312070
2025-07-16,水,小暑,5,TOP SEASON,4.33,4.41,2.00,4.00,31,25,56,422100
2025-07-17,木,小暑,5,TOP SEASON,4.33,4.41,3.00,4.00,27,16,43,406540
2025-07-18,金,小暑,5,TOP SEASON,4.33,4.41,4.00,4.00,19,9,28,192740
2025-07-19,土,小暑,5,TOP SEASON,4.33,4.41,5.00,4.00,32,29,61,489550
2025-07-20,日,小暑,5,TOP SEASON,4.33,4.41,4.00,4.00,32,21,53,455200
2025-07-21,月,小暑,5,TOP SEASON,4.33,4.41,2.00,4.00,37,14,51,395770
2025-07-22,火,小暑,5,TOP SEASON,4.33,4.41,2.00,4.00,12,10,22,164870
2025-07-23,水,大暑,9,HIGH SEASON,3.67,4.41,2.00,3.83,22,14,36,325210
2025-07-24,木,大暑,9,HIGH SEASON,3.67,4.41,3.00,3.83,28,14,42,305870
2025-07-25,金,大暑,9,HIGH SEASON,3.67,4.41,4.00,3.83,11,16,27,263220
2025-07-26,土,大暑,9,HIGH SEASON,3.67,4.41,5.00,3.83,27,19,46,429260
2025-07-27,日,大暑,9,HIGH SEASON,3.67,4.41,4.00,3.83,26,15,41,367850
2025-07-28,月,大暑,9,HIGH SEASON,3.67,4.41,2.00,3.83,32,18,50,389980
2025-07-29,火,大暑,9,HIGH SEASON,3.67,4.41,2.00,3.83,18,6,24,173200
2025-07-30,水,大暑,9,HIGH SEASON,3.67,4.41,2.00,3.83,15,11,26,227310
2025-07-31,木,大暑,9,HIGH SEASON,3.67,4.41,3.00,3.83,14,10,24,192420
2025-08-01,金,大暑,9,HIGH SEASON,3.67,4.47,4.00,3.83,30,11,41,285560
2025-08-02,土,大暑,9,HIGH SEASON,3.67,4.47,5.00,3.83,19,16,35,403720
2025-08-03,日,大暑,9,HIGH SEASON,3.67,4.47,4.00,3.83,25,22,47,483950
2025-08-04,月,大暑,9,HIGH SEASON,3.67,4.47,2.00,3.83,24,19,43,450460
2025-08-05,火,大暑,9,HIGH SEASON,3.67,4.47,2.00,3.83,29,13,42,332520
2025-08-06,水,大暑,9,HIGH SEASON,3.67,4.47,2.00,3.83,26,21,47,343210
2025-08-07,木,立秋,10,HIGH SEASON,3.50,4.47,3.00,3.82,25,18,43,324900
2025-08-08,金,立秋,10,HIGH SEASON,3.50,4.47,4.00,3.82,24,22,46,384800
2025-08-09,土,立秋,10,HIGH SEASON,3.50,4.47,5.00,3.82,22,25,47,379660
2025-08-10,日,立秋,10,HIGH SEASON,3.50,4.47,4.00,3.82,31,26,57,500510
2025-08-11,月,立秋,10,HIGH SEASON,3.50,4.47,2.00,3.82,23,26,49,468380
2025-08-12,火,立秋,10,HIGH SEASON,3.50,4.47,2.00,3.82,28,28,56,485540
2025-08-13,水,立秋,10,HIGH SEASON,3.50,4.47,2.00,3.82,21,13,34,220050
2025-08-14,木,立秋,10,HIGH SEASON,3.50,4.47,3.00,3.82,17,21,38,381370
2025-08-15,金,立秋,10,HIGH SEASON,3.50,4.47,4.00,3.82,18,17,35,301840
2025-08-16,土,立秋,10,HIGH SEASON,3.50,4.47,5.00,3.82,27,22,49,437000
2025-08-17,日,立秋,10,HIGH SEASON,3.50,4.47,4.00,3.82,25,15,40,325840
2025-08-18,月,立秋,10,HIGH SEASON,3.50,4.47,2.00,3.82,11,14,25,204350
2025-08-19,火,立秋,10,HIGH SEASON,3.50,4.47,2.00,3.82,24,17,41,294060
2025-08-20,水,立秋,10,HIGH SEASON,3.50,4.47,2.00,3.82,19,8,27,188940
2025-08-21,木,立秋,10,HIGH SEASON,3.50,4.47,3.00,3.82,31,13,44,299430
2025-08-22,金,立秋,10,HIGH SEASON,3.50,4.47,4.00,3.82,20,18,38,342860
2025-08-23,土,処暑,8,HIGH SEASON,3.83,4.47,5.00,3.85,23,24,47,403960
2025-08-24,日,処暑,8,HIGH SEASON,3.83,4.47,4.00,3.85,25,21,46,409360
2025-08-25,月,処暑,8,HIGH SEASON,3.83,4.47,2.00,3.85,28,9,37,246250
2025-08-26,火,処暑,8,HIGH SEASON,3.83,4.47,2.00,3.85,19,18,37,294990
2025-08-27,水,処暑,8,HIGH SEASON,3.83,4.47,2.00,3.85,23,31,54,539990
2025-08-28,木,処暑,8,HIGH SEASON,3.83,4.47,3.00,3.85,11,15,26,286050
2025-08-29,金,処暑,8,HIGH SEASON,3.83,4.47,4.00,3.85,14,27,41,415220
2025-08-30,土,処暑,8,HIGH SEASON,3.83,4.47,5.00,3.85,28,24,52,400380
2025-08-31,日,処暑,8,HIGH SEASON,3.83,4.47,4.00,3.85,18,13,31,215810
2025-09-01,月,処暑,8,HIGH SEASON,3.83,4.01,2.00,3.85,10,1,11,55990
2025-09-02,火,処暑,8,HIGH SEASON,3.83,4.01,2.00,3.85,21,9,30,251780
2025-09-03,水,処暑,8,HIGH SEASON,3.83,4.01,2.00,3.85,24,20,44,382680
2025-09-04,木,処暑,8,HIGH SEASON,3.83,4.01,3.00,3.85,13,44,57,604160
2025-09-05,金,処暑,8,HIGH SEASON,3.83,4.01,4.00,3.85,32,16,48,338580
2025-09-06,土,処暑,8,HIGH SEASON,3.83,4.01,5.00,3.85,28,26,54,428590
2025-09-07,日,白露,12,FLOW SEASON,3.17,4.01,4.00,3.78,25,22,47,505590
2025-09-08,月,白露,12,FLOW SEASON,3.17,4.01,2.00,3.78,28,19,47,345890
2025-09-09,火,白露,12,FLOW SEASON,3.17,4.01,2.00,3.78,16,4,20,120460
2025-09-10,水,白露,12,FLOW SEASON,3.17,4.01,2.00,3.78,32,14,46,309040
2025-09-11,木,白露,12,FLOW SEASON,3.17,4.01,3.00,3.78,29,24,53,480760
2025-09-12,金,白露,12,FLOW SEASON,3.17,4.01,4.00,3.78,11,19,30,265640
2025-09-13,土,白露,12,FLOW SEASON,3.17,4.01,5.00,3.78,20,20,40,300890
2025-09-14,日,白露,12,FLOW SEASON,3.17,4.01,4.00,3.78,33,28,61,548490
2025-09-15,月,白露,12,FLOW SEASON,3.17,4.01,2.00,3.78,28,22,50,507950
2025-09-16,火,白露,12,FLOW SEASON,3.17,4.01,2.00,3.78,21,22,43,457890
2025-09-17,水,白露,12,FLOW SEASON,3.17,4.01,2.00,3.78,31,22,53,405470
2025-09-18,木,白露,12,FLOW SEASON,3.17,4.01,3.00,3.78,18,11,29,193090
2025-09-19,金,白露,12,FLOW SEASON,3.17,4.01,4.00,3.78,22,12,34,213080
2025-09-20,土,白露,12,FLOW SEASON,3.17,4.01,5.00,3.78,34,23,57,453850
2025-09-21,日,白露,12,FLOW SEASON,3.17,4.01,4.00,3.78,33,24,57,436190
2025-09-22,月,白露,12,FLOW SEASON,3.17,4.01,2.00,3.78,28,19,47,456590
2025-09-23,火,秋分,13,FLOW SEASON,3.00,4.01,2.00,3.78,23,22,45,363840
2025-09-24,水,秋分,13,FLOW SEASON,3.00,4.01,2.00,3.78,32,2,34,158360
2025-09-25,木,秋分,13,FLOW SEASON,3.00,4.01,3.00,3.78,23,20,43,390590
2025-09-26,金,秋分,13,FLOW SEASON,3.00,4.01,4.00,3.78,17,6,23,135770
2025-09-27,土,秋分,13,FLOW SEASON,3.00,4.01,5.00,3.78,29,15,44,333800
2025-09-28,日,秋分,13,FLOW SEASON,3.00,4.01,4.00,3.78,37,27,64,592220
2025-09-29,月,秋分,13,FLOW SEASON,3.00,4.01,2.00,3.78,15,9,24,149470
2025-09-30,火,秋分,13,FLOW SEASON,3.00,4.01,2.00,3.78,13,22,35,426630
2025-10-01,水,秋分,13,FLOW SEASON,3.00,3.86,2.00,3.78,0,0,0,0
2025-10-02,木,秋分,13,FLOW SEASON,3.00,3.86,3.00,3.78,32,28,60,509840
2025-10-03,金,秋分,13,FLOW SEASON,3.00,3.86,4.00,3.78,28,39,67,643920
2025-10-04,土,秋分,13,FLOW SEASON,3.00,3.86,5.00,3.78,37,27,64,452840
2025-10-05,日,秋分,13,FLOW SEASON,3.00,3.86,4.00,3.78,36,43,79,710390
2025-10-06,月,秋分,13,FLOW SEASON,3.00,3.86,2.00,3.78,18,34,52,508370
2025-10-07,火,秋分,13,FLOW SEASON,3.00,3.86,2.00,3.78,22,29,51,359300
2025-10-08,水,寒露,6,HIGH SEASON,4.17,3.86,2.00,3.97,29,27,56,475270
2025-10-09,木,寒露,6,HIGH SEASON,4.17,3.86,3.00,3.97,19,21,40,337110
2025-10-10,金,寒露,6,HIGH SEASON,4.17,3.86,4.00,3.97,29,31,60,454510
2025-10-11,土,寒露,6,HIGH SEASON,4.17,3.86,5.00,3.97,34,26,60,407020
2025-10-12,日,寒露,6,HIGH SEASON,4.17,3.86,4.00,3.97,34,29,63,608830
2025-10-13,月,寒露,6,HIGH SEASON,4.17,3.86,2.00,3.97,34,21,55,472280
2025-10-14,火,寒露,6,HIGH SEASON,4.17,3.86,2.00,3.97,25,16,41,337030
2025-10-15,水,寒露,6,HIGH SEASON,4.17,3.86,2.00,3.97,25,13,38,339240
2025-10-16,木,寒露,6,HIGH SEASON,4.17,3.86,3.00,3.97,32,14,46,294720
2025-10-17,金,寒露,6,HIGH SEASON,4.17,3.86,4.00,3.97,36,9,45,275420
2025-10-18,土,寒露,6,HIGH SEASON,4.17,3.86,5.00,3.97,38,29,67,558930
2025-10-19,日,寒露,6,HIGH SEASON,4.17,3.86,4.00,3.97,39,36,75,598000
2025-10-20,月,寒露,6,HIGH SEASON,4.17,3.86,2.00,3.97,21,16,37,311210
2025-10-21,火,寒露,6,HIGH SEASON,4.17,3.86,2.00,3.97,25,22,47,386810
2025-10-22,水,寒露,6,HIGH SEASON,4.17,3.86,2.00,3.97,24,29,53,677020
2025-10-23,木,霜降,11,FLOW SEASON,3.33,3.86,3.00,3.81,22,28,50,387820
2025-10-24,金,霜降,11,FLOW SEASON,3.33,3.86,4.00,3.81,6,50,56,524870
2025-10-25,土,霜降,11,FLOW SEASON,3.33,3.86,5.00,3.81,27,38,65,546550
2025-10-26,日,霜降,11,FLOW SEASON,3.33,3.86,4.00,3.81,33,27,60,523470
2025-10-27,月,霜降,11,FLOW SEASON,3.33,3.86,2.00,3.81,27,28,55,506930
2025-10-28,火,霜降,11,FLOW SEASON,3.33,3.86,2.00,3.81,23,33,56,405160
2025-10-29,水,霜降,11,FLOW SEASON,3.33,3.86,2.00,3.81,31,24,55,419160
2025-10-30,木,霜降,11,FLOW SEASON,3.33,3.86,3.00,3.81,20,8,28,184520
2025-10-31,金,霜降,11,FLOW SEASON,3.33,3.86,4.00,3.81,31,31,62,524460
2025-11-01,土,霜降,11,FLOW SEASON,3.33,3.42,5.00,3.81,26,37,63,552230
2025-11-02,日,霜降,11,FLOW SEASON,3.33,3.42,4.00,3.81,36,33,69,535250
2025-11-03,月,霜降,11,FLOW SEASON,3.33,3.42,2.00,3.81,35,30,65,497790
2025-11-04,火,霜降,11,FLOW SEASON,3.33,3.42,2.00,3.81,30,31,61,457570
2025-11-05,水,霜降,11,FLOW SEASON,3.33,3.42,2.00,3.81,25,27,52,400470
2025-11-06,木,霜降,11,FLOW SEASON,3.33,3.42,3.00,3.81,25,13,38,293910
2025-11-07,金,立冬,17,LOW SEASON,2.33,3.42,4.00,3.65,29,30,59,467080
2025-11-08,土,立冬,17,LOW SEASON,2.33,3.42,5.00,3.65,34,38,72,549960
2025-11-09,日,立冬,17,LOW SEASON,2.33,3.42,4.00,3.65,36,31,67,554680
2025-11-10,月,立冬,17,LOW SEASON,2.33,3.42,2.00,3.65,31,23,54,364080
2025-11-11,火,立冬,17,LOW SEASON,2.33,3.42,2.00,3.65,25,32,57,477320
2025-11-12,水,立冬,17,LOW SEASON,2.33,3.42,2.00,3.65,0,0,0,0
2025-11-13,木,立冬,17,LOW SEASON,2.33,3.42,3.00,3.65,28,30,58,510160
2025-11-14,金,立冬,17,LOW SEASON,2.33,3.42,4.00,3.65,31,36,67,462990
2025-11-15,土,立冬,17,LOW SEASON,2.33,3.42,5.00,3.65,41,27,68,598630
2025-11-16,日,立冬,17,LOW SEASON,2.33,3.42,4.00,3.65,39,20,59,472980
2025-11-17,月,立冬,17,LOW SEASON,2.33,3.42,2.00,3.65,27,13,40,275290
2025-11-18,火,立冬,17,LOW SEASON,2.33,3.42,2.00,3.65,29,13,42,238360
2025-11-19,水,立冬,17,LOW SEASON,2.33,3.42,2.00,3.65,31,17,48,426870
2025-11-20,木,立冬,17,LOW SEASON,2.33,3.42,3.00,3.65,18,23,41,347971
2025-11-21,金,立冬,17,LOW SEASON,2.33,3.42,4.00,3.65,19,33,52,491790
2025-11-22,土,小雪,4,TOP SEASON,4.50,3.42,5.00,4.09,33,30,63,591920
2025-11-23,日,小雪,4,TOP SEASON,4.50,3.42,4.00,4.09,29,32,61,552090
2025-11-24,月,小雪,4,TOP SEASON,4.50,3.42,2.00,4.09,35,25,60,485020
2025-11-25,火,小雪,4,TOP SEASON,4.50,3.42,2.00,4.09,33,21,54,430310
2025-11-26,水,小雪,4,TOP SEASON,4.50,3.42,2.00,4.09,32,20,52,463650
2025-11-27,木,小雪,4,TOP SEASON,4.50,3.42,3.00,4.09,21,23,44,426040
2025-11-28,金,小雪,4,TOP SEASON,4.50,3.42,4.00,4.09,33,28,61,450850
2025-11-29,土,小雪,4,TOP SEASON,4.50,3.42,5.00,4.09,32,28,60,564200
2025-11-30,日,小雪,4,TOP SEASON,4.50,3.42,4.00,4.09,28,24,52,457460
2025-12-01,月,小雪,4,TOP SEASON,4.50,4.51,2.00,4.09,0,0,0,0
2025-12-02,火,小雪,4,TOP SEASON,4.50,4.51,2.00,4.09,37,14,51,361690
2025-12-03,水,小雪,4,TOP SEASON,4.50,4.51,2.00,4.09,34,19,53,395580
2025-12-04,木,小雪,4,TOP SEASON,4.50,4.51,3.00,4.09,24,40,64,626330
2025-12-05,金,小雪,4,TOP SEASON,4.50,4.51,4.00,4.09,27,29,56,477630
2025-12-06,土,小雪,4,TOP SEASON,4.50,4.51,5.00,4.09,33,37,70,670140
2025-12-07,日,大雪,1,TOP SEASON,5.00,4.51,4.00,4.78,29,29,58,493940
2025-12-08,月,大雪,1,TOP SEASON,5.00,4.51,2.00,4.78,31,19,50,427790
2025-12-09,火,大雪,1,TOP SEASON,5.00,4.51,2.00,4.78,28,46,74,779560
2025-12-10,水,大雪,1,TOP SEASON,5.00,4.51,2.00,4.78,28,25,53,371580
2025-12-11,木,大雪,1,TOP SEASON,5.00,4.51,3.00,4.78,33,25,58,467800
2025-12-12,金,大雪,1,TOP SEASON,5.00,4.51,4.00,4.78,25,46,71,691910
2025-12-13,土,大雪,1,TOP SEASON,5.00,4.51,5.00,4.78,42,35,77,633980
2025-12-14,日,大雪,1,TOP SEASON,5.00,4.51,4.00,4.78,31,42,73,748850
2025-12-15,月,大雪,1,TOP SEASON,5.00,4.51,2.00,4.78,36,28,64,576780
2025-12-16,火,大雪,1,TOP SEASON,5.00,4.51,2.00,4.78,32,53,85,775350
2025-12-17,水,大雪,1,TOP SEASON,5.00,4.51,2.00,4.78,31,32,63,533810
2025-12-18,木,大雪,1,TOP SEASON,5.00,4.51,3.00,4.78,31,29,60,488650
2025-12-19,金,大雪,1,TOP SEASON,5.00,4.51,4.00,4.78,32,35,67,568340
2025-12-20,土,大雪,1,TOP SEASON,5.00,4.51,5.00,4.78,32,39,71,1007750
2025-12-21,日,大雪,1,TOP SEASON,5.00,4.51,4.00,4.78,35,30,65,847490
2025-12-22,月,冬至,2,TOP SEASON,4.83,4.51,2.00,4.73,31,28,59,765160
2025-12-23,火,冬至,2,TOP SEASON,4.83,4.51,2.00,4.73,29,26,55,737770
2025-12-24,水,冬至,2,TOP SEASON,4.83,4.51,2.00,4.73,37,36,73,939100
2025-12-25,木,冬至,2,TOP SEASON,4.83,4.51,3.00,4.73,42,34,76,924640
2025-12-26,金,冬至,2,TOP SEASON,4.83,4.51,4.00,4.73,37,31,68,610150
2025-12-27,土,冬至,2,TOP SEASON,4.83,4.51,5.00,4.73,32,30,62,643980
2025-12-28,日,冬至,2,TOP SEASON,4.83,4.51,4.00,4.73,34,28,62,619200
2025-12-29,月,冬至,2,TOP SEASON,4.83,4.51,2.00,4.73,41,36,77,654290
2025-12-30,火,冬至,2,TOP SEASON,4.83,4.51,2.00,4.73,40,35,75,669590
2025-12-31,水,冬至,2,TOP SEASON,4.83,4.51,2.00,4.73,35,39,74,663820
2026-01-01,木,冬至,2,TOP SEASON,4.83,3.37,3.00,4.73,0,0,0,0
2026-01-02,金,冬至,2,TOP SEASON,4.83,3.37,4.00,4.73,41,37,78,641930
2026-01-03,土,冬至,2,TOP SEASON,4.83,3.37,5.00,4.73,44,36,80,595550
2026-01-04,日,冬至,2,TOP SEASON,4.83,3.37,4.00,4.73,44,21,65,412940
2026-01-05,月,小寒,22,OFF SEASON,1.50,3.37,2.00,3.27,27,2,29,168810
2026-01-06,火,小寒,22,OFF SEASON,1.50,3.37,2.00,3.27,21,6,27,164260
2026-01-07,水,小寒,22,OFF SEASON,1.50,3.37,2.00,3.27,33,11,44,274490
2026-01-08,木,小寒,22,OFF SEASON,1.50,3.37,3.00,3.27,22,14,36,248070
2026-01-09,金,小寒,22,OFF SEASON,1.50,3.37,4.00,3.27,37,11,48,319020
2026-01-10,土,小寒,22,OFF SEASON,1.50,3.37,5.00,3.27,17,26,43,411820
2026-01-11,日,小寒,22,OFF SEASON,1.50,3.37,4.00,3.27,17,31,48,458850
2026-01-12,月,小寒,22,OFF SEASON,1.50,3.37,2.00,3.27,26,18,44,341800
2026-01-13,火,小寒,22,OFF SEASON,1.50,3.37,2.00,3.27,15,7,22,139300
2026-01-14,水,小寒,22,OFF SEASON,1.50,3.37,2.00,3.27,19,9,28,184520
2026-01-15,木,小寒,22,OFF SEASON,1.50,3.37,3.00,3.27,27,40,67,527440
2026-01-16,金,小寒,22,OFF SEASON,1.50,3.37,4.00,3.27,13,25,38,471450
2026-01-17,土,小寒,22,OFF SEASON,1.50,3.37,5.00,3.27,30,23,53,442410
2026-01-18,日,小寒,22,OFF SEASON,1.50,3.37,4.00,3.27,27,23,50,351800
2026-01-19,月,小寒,22,OFF SEASON,1.50,3.37,2.00,3.27,32,4,36,214100
2026-01-20,火,大寒,16,LOW SEASON,2.50,3.37,2.00,3.67,25,24,49,372260
2026-01-21,水,大寒,16,LOW SEASON,2.50,3.37,2.00,3.67,25,18,43,356420
2026-01-22,木,大寒,16,LOW SEASON,2.50,3.37,3.00,3.67,26,2,28,141580
2026-01-23,金,大寒,16,LOW SEASON,2.50,3.37,4.00,3.67,27,33,60,441060
2026-01-24,土,大寒,16,LOW SEASON,2.50,3.37,5.00,3.67,37,29,66,574840
2026-01-25,日,大寒,16,LOW SEASON,2.50,3.37,4.00,3.67,40,17,57,448210
2026-01-26,月,大寒,16,LOW SEASON,2.50,3.37,2.00,3.67,21,27,48,448590
2026-01-27,火,大寒,16,LOW SEASON,2.50,3.37,2.00,3.67,23,16,39,334460
2026-01-28,水,大寒,16,LOW SEASON,2.50,3.37,2.00,3.67,24,10,34,217280
2026-01-29,木,大寒,16,LOW SEASON,2.50,3.37,3.00,3.67,20,14,34,239600
2026-01-30,金,大寒,16,LOW SEASON,2.50,3.37,4.00,3.67,31,15,46,324380
2026-01-31,土,大寒,16,LOW SEASON,2.50,3.37,5.00,3.67,37,22,59,413030
2026-02-01,日,大寒,16,LOW SEASON,2.50,4.45,4.00,3.67,35,29,64,549420
2026-02-02,月,大寒,16,LOW SEASON,2.50,4.45,2.00,3.67,26,12,38,258140
2026-02-03,火,大寒,16,LOW SEASON,2.50,4.45,2.00,3.67,30,24,54,360870
2026-02-04,水,立春,3,TOP SEASON,4.67,4.45,2.00,4.38,36,31,67,564860
2026-02-05,木,立春,3,TOP SEASON,4.67,4.45,3.00,4.38,30,31,61,571280
2026-02-06,金,立春,3,TOP SEASON,4.67,4.45,4.00,4.38,27,34,61,559820
2026-02-07,土,立春,3,TOP SEASON,4.67,4.45,5.00,4.38,32,31,63,610430
2026-02-08,日,立春,3,TOP SEASON,4.67,4.45,4.00,4.38,37,37,74,751210
2026-02-09,月,立春,3,TOP SEASON,4.67,4.45,2.00,4.38,36,30,66,620560
2026-02-10,火,立春,3,TOP SEASON,4.67,4.45,2.00,4.38,25,33,58,539070
2026-02-11,水,立春,3,TOP SEASON,4.67,4.45,2.00,4.38,0,0,0,0
2026-02-12,木,立春,3,TOP SEASON,4.67,4.45,3.00,4.38,0,0,0,0
2026-02-13,金,立春,3,TOP SEASON,4.67,4.45,4.00,4.38,0,0,0,0
2026-02-14,土,立春,3,TOP SEASON,4.67,4.45,5.00,4.38,0,0,0,0
2026-02-15,日,立春,3,TOP SEASON,4.67,4.45,4.00,4.38,0,0,0,0
2026-02-16,月,立春,3,TOP SEASON,4.67,4.45,2.00,4.38,0,0,0,0
2026-02-17,火,立春,3,TOP SEASON,4.67,4.45,2.00,4.38,0,0,0,0
2026-02-18,水,立春,3,TOP SEASON,4.67,4.45,2.00,4.38,0,0,0,0
2026-02-19,木,雨水,15,FLOW SEASON,2.67,4.45,3.00,3.68,0,0,0,0
2026-02-20,金,雨水,15,FLOW SEASON,2.67,4.45,4.00,3.68,0,0,0,0
2026-02-21,土,雨水,15,FLOW SEASON,2.67,4.45,5.00,3.68,0,0,0,0
2026-02-22,日,雨水,15,FLOW SEASON,2.67,4.45,4.00,3.68,0,0,0,0
2026-02-23,月,雨水,15,FLOW SEASON,2.67,4.45,2.00,3.68,0,0,0,0
2026-02-24,火,雨水,15,FLOW SEASON,2.67,4.45,2.00,3.68,0,0,0,0
2026-02-25,水,雨水,15,FLOW SEASON,2.67,4.45,2.00,3.68,0,0,0,0
2026-02-26,木,雨水,15,FLOW SEASON,2.67,4.45,3.00,3.68,0,0,0,0
2026-02-27,金,雨水,15,FLOW SEASON,2.67,4.45,4.00,3.68,0,0,0,0
2026-02-28,土,雨水,15,FLOW SEASON,2.67,4.45,5.00,3.68,0,0,0,0
