store,date,l_count,l_sales,l_avg,d_count,d_sales,d_avg,to_count,to_sales,bq_count,bq_sales,bg_count,bg_sales,at_count,at_sales,ryb_count,ryb_sales,event_count,event_sales,total_count,total_sales
GA,2025-12-25,42,231650,0,34,684190,0,6,16500,0,0,0,0,0,0,0,0,0,0,82,932340
GA,2025-12-26,37,176440,0,31,428210,0,4,11000,0,0,0,0,0,0,0,0,0,0,72,615650
GA,2025-12-27,32,181740,0,30,458940,0,6,21450,0,0,0,0,0,0,0,0,0,0,68,662130
GA,2025-12-28,34,218040,0,28,393460,0,6,16500,0,0,0,0,0,0,0,0,0,0,68,628000
GA,2025-12-29,41,241530,0,36,399560,0,6,16500,0,0,0,0,0,0,0,0,0,0,83,657590
GA,2025-12-30,40,232250,0,35,431840,0,6,16500,0,0,0,0,0,0,0,0,0,0,81,680590
GA,2025-12-31,35,209180,0,39,450240,0,0,0,0,0,0,0,0,0,0,0,0,0,74,659420
GA,2026-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2026-01-02,41,191060,0,37,442070,0,0,0,0,0,0,0,0,0,0,0,0,0,78,633130
GA,2026-01-03,44,186580,0,36,391920,0,0,0,0,0,0,0,0,0,0,0,0,0,80,578500
GA,2026-01-04,44,192030,0,21,215960,0,0,0,0,0,0,0,0,0,0,0,0,0,65,407990
GA,2026-01-05,27,141460,0,2,22400,0,0,0,0,0,0,0,0,0,0,0,0,0,29,163860
GA,2026-01-06,21,97240,0,6,67020,0,0,0,0,0,0,0,0,0,0,0,0,0,27,164260
GA,2026-01-07,33,149940,0,11,122350,0,0,0,0,0,0,0,0,0,0,0,0,0,44,272290
GA,2026-01-08,22,104070,0,14,144000,0,0,0,0,0,0,0,0,0,0,0,0,0,36,248070
GA,2026-01-09,37,196770,0,11,114000,0,0,0,0,0,0,0,0,0,0,0,0,0,48,310770
GA,2026-01-10,17,63850,0,26,345770,0,0,0,0,0,0,0,0,0,0,0,0,0,43,409620
GA,2026-01-11,17,98020,0,31,355330,0,0,0,0,0,0,0,0,0,0,0,0,0,48,453350
GA,2026-01-12,26,133190,0,18,207510,0,3,11550,0,0,0,0,0,0,0,0,0,0,47,352250
GA,2026-01-13,15,50930,0,7,87270,0,0,0,53,187920,0,0,0,0,0,0,0,0,75,326120
GA,2026-01-14,19,92830,0,9,90590,0,0,0,0,0,0,0,0,0,0,0,0,0,28,183420
GA,2026-01-15,27,134740,0,40,391600,0,0,0,63,403680,0,0,0,0,0,0,0,0,130,930020
GA,2026-01-16,13,58950,0,25,412500,0,0,0,0,0,0,0,0,0,0,0,0,0,38,471450
GA,2026-01-17,30,146520,0,23,292440,0,0,0,0,0,0,0,0,0,0,0,0,0,53,438960
GA,2026-01-18,27,125990,0,23,220860,0,0,0,0,0,0,0,0,0,0,0,0,0,50,346850
GA,2026-01-19,32,152940,0,4,58960,0,0,0,0,0,0,0,0,0,0,0,0,0,36,211900
GA,2026-01-20,25,104060,0,24,264350,0,4,3690,63,328860,0,0,0,0,0,0,0,0,116,700960
GA,2026-01-21,25,103460,0,18,251860,0,0,0,14,73080,0,0,0,0,0,0,0,0,57,428400
GA,2026-01-22,26,107480,0,2,33000,0,1,2080,30,208800,0,0,0,0,0,0,0,0,59,351360
GA,2026-01-23,27,107970,0,33,333090,0,2,2200,0,0,0,0,0,0,0,0,0,0,62,443260
GA,2026-01-24,37,230270,0,29,342370,0,0,0,0,0,0,0,0,0,0,0,0,0,66,572640
GA,2026-01-25,40,248540,0,17,187570,0,0,0,0,0,0,0,0,0,0,0,0,0,57,436110
GA,2026-01-26,21,98080,0,27,349410,0,0,0,20,113100,0,0,0,0,0,0,0,0,68,560590
GA,2026-01-27,23,118880,0,16,212280,0,0,0,0,0,0,0,0,0,0,0,0,0,39,331160
GA,2026-01-28,24,105710,0,10,108270,0,2,1360,17,86200,0,0,0,0,0,0,0,0,53,301540
GA,2026-01-29,20,100800,0,14,130800,0,0,0,21,109620,0,0,0,0,0,0,0,0,55,341220
GA,2026-01-30,31,136840,0,15,185340,0,0,0,64,361920,0,0,0,0,0,0,0,0,110,684100
GA,2026-01-31,37,169730,0,22,243300,0,0,0,80,417600,0,0,0,0,0,0,0,0,139,830630
GA,2026-02-01,35,187510,0,29,354760,0,0,0,0,0,0,0,0,0,0,0,0,0,64,542270
GA,2026-02-02,26,126580,0,12,131560,0,0,0,16,111360,0,0,0,0,0,0,0,0,54,369500
GA,2026-02-03,30,145770,0,24,210700,0,0,0,0,0,0,0,0,0,0,0,0,0,54,356470
GA,2026-02-04,36,164960,0,31,394950,0,0,0,0,0,0,0,0,0,0,0,0,0,67,559910
GA,2026-02-05,30,138880,0,31,430750,0,0,0,21,10059,0,0,0,0,0,0,0,0,82,579689
GA,2026-02-06,27,150260,0,34,406260,0,0,0,11,5269,0,0,0,0,0,0,0,0,72,561789
GA,2026-02-07,32,186250,0,31,419780,0,0,0,6,2874,0,0,0,0,0,0,0,0,69,608904
GA,2026-02-08,37,251780,0,37,486780,0,0,0,6,2874,0,0,0,0,0,0,0,0,80,741434
GA,2026-02-09,36,215010,0,30,399500,0,0,0,0,0,0,0,0,0,0,0,0,0,66,614510
GA,2026-02-10,25,141920,0,33,393850,0,0,0,0,0,0,0,0,0,0,0,0,0,58,535770
GA,2026-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2026-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2026-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2026-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2026-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2026-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2026-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2026-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2026-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2026-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2026-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2026-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2026-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2026-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2026-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2026-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2026-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2026-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JW,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JW,2023-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JW,2023-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JW,2023-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JW,2023-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JW,2023-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JW,2023-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JW,2023-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JW,2023-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JW,2023-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JW,2023-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JW,2023-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JW,2023-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JW,2023-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JW,2023-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JW,2023-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JW,2023-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JW,2023-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JW,2023-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JW,2023-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JW,2023-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JW,2023-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JW,2023-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JW,2023-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JW,2023-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JW,2023-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JW,2023-04-27,0,0,0,18,196090,0,51,37850,0,0,0,0,0,0,0,0,0,0,69,233940
JW,2023-04-28,0,0,0,29,334640,0,103,92500,0,0,0,0,0,0,0,0,0,0,132,427140
JW,2023-04-29,22,52450,0,42,489300,0,122,114750,0,0,0,0,0,0,0,0,0,0,186,656500
JW,2023-04-30,29,91950,0,32,341730,0,147,130400,0,0,0,0,0,0,0,0,0,0,208,564080
JW,2023-05-01,25,69450,0,29,293460,0,110,89500,0,0,0,0,0,0,0,0,0,0,164,452410
JW,2023-05-02,23,73250,0,41,428860,0,159,134900,0,0,0,0,0,0,0,0,0,0,223,637010
JW,2023-05-03,40,162340,0,35,353290,0,250,237550,0,0,0,0,0,0,0,0,0,0,325,753180
JW,2023-05-04,30,113420,0,39,428300,0,277,277950,0,0,0,0,0,0,0,0,0,0,346,819670
JW,2023-05-05,24,112500,0,40,368440,0,244,231700,0,0,0,0,0,0,0,0,0,0,308,712640
JW,2023-05-06,12,57130,0,20,265370,0,76,68700,0,0,0,0,0,0,0,0,0,0,108,391200
JW,2023-05-07,17,49890,0,27,344820,0,182,155500,0,0,0,0,0,0,0,0,0,0,226,550210
JW,2023-05-08,0,0,0,30,303840,0,71,56150,0,0,0,0,0,0,0,0,0,0,101,359990
JW,2023-05-09,0,0,0,26,260010,0,66,58600,0,0,0,0,0,0,0,0,0,0,92,318610
JW,2023-05-10,17,263940,0,32,357230,0,86,69900,0,0,0,0,0,0,0,0,0,0,135,691070
JW,2023-05-11,0,0,0,21,243950,0,83,72050,0,0,0,0,0,0,0,0,0,0,104,316000
JW,2023-05-12,0,0,0,42,460640,0,73,58650,0,0,0,0,0,0,0,0,0,0,115,519290
JW,2023-05-13,26,111140,0,43,444230,0,142,109800,0,0,0,0,0,0,0,0,0,0,211,665170
JW,2023-05-14,22,89300,0,26,237200,0,174,158750,0,0,0,0,0,0,0,0,0,0,222,485250
JW,2023-05-15,0,0,0,22,241900,0,15,13500,0,0,0,0,0,0,0,0,0,0,37,255400
JW,2023-05-16,0,0,0,38,399180,0,82,69900,0,0,0,0,0,0,0,0,0,0,120,469080
JW,2023-05-17,0,0,0,37,408850,0,60,54200,0,0,0,0,0,0,0,0,0,0,97,463050
JW,2023-05-18,0,0,0,22,273250,0,63,53400,0,0,0,0,0,0,0,0,0,0,85,326650
JW,2023-05-19,0,0,0,40,434910,0,81,77000,0,0,0,0,0,0,0,0,0,0,121,511910
JW,2023-05-20,22,100670,0,37,351750,0,169,137300,0,0,0,0,0,0,0,0,0,0,228,589720
JW,2023-05-21,7,29200,0,28,307900,0,47,36000,0,0,0,0,0,0,0,0,0,0,82,373100
JW,2023-05-22,0,0,0,21,238120,0,43,35950,0,0,0,0,0,0,0,0,0,0,64,274070
JW,2023-05-23,28,109540,0,40,411180,0,89,74350,0,0,0,0,0,0,0,0,0,0,157,595070
JW,2023-05-24,0,0,0,30,202510,0,75,73200,0,0,0,0,0,0,0,0,0,0,105,275710
JW,2023-05-25,0,0,0,25,296080,0,102,99450,0,0,0,0,0,0,0,0,0,0,127,395530
JW,2023-05-26,28,113540,0,27,290350,0,72,66250,0,0,0,0,0,0,0,0,0,0,127,470140
JW,2023-05-27,22,90410,0,32,314150,0,209,204300,0,0,0,0,0,0,0,0,0,0,263,608860
JW,2023-05-28,30,116520,0,25,266870,0,85,127300,0,0,0,0,0,0,0,0,0,0,140,510690
JW,2023-05-29,0,0,0,33,384900,0,69,70750,0,0,0,0,0,0,0,0,0,0,102,455650
JW,2023-05-30,0,0,0,28,343200,0,65,49750,0,0,0,0,0,0,0,0,0,0,93,392950
JW,2023-05-31,0,0,0,30,394000,0,124,124900,0,0,0,0,0,0,0,0,0,0,154,518900
JW,2023-06-01,0,0,0,37,355380,0,92,96750,0,0,0,0,0,0,0,0,0,0,129,452130
JW,2023-06-02,0,0,0,29,328780,0,42,40250,0,0,0,0,0,0,0,0,0,0,71,369030
JW,2023-06-03,20,103160,0,39,397710,0,35,34500,0,0,0,0,0,0,0,0,0,0,94,535370
JW,2023-06-04,23,75730,0,38,345440,0,78,71050,0,0,0,0,0,0,0,0,0,0,139,492220
JW,2023-06-05,0,0,0,29,294900,0,71,65400,0,0,0,0,0,0,0,0,0,0,100,360300
JW,2023-06-06,12,60340,0,25,287410,0,67,56500,0,0,0,0,0,0,0,0,0,0,104,404250
JW,2023-06-07,0,0,0,23,250270,0,22,15350,0,0,0,0,0,0,0,0,0,0,45,265620
JW,2023-06-08,0,0,0,28,313510,0,98,85550,0,0,0,0,0,0,0,0,0,0,126,399060
JW,2023-06-09,0,0,0,22,241190,0,1,550,0,0,0,0,0,0,0,0,0,0,23,241740
JW,2023-06-10,24,87980,0,35,349130,0,92,78250,0,0,0,0,0,0,0,0,0,0,151,515360
JW,2023-06-11,27,107170,0,36,344720,0,165,143700,0,0,0,0,0,0,0,0,0,0,228,595590
JW,2023-06-12,0,0,0,25,279930,0,107,88350,0,0,0,0,0,0,0,0,0,0,132,368280
JW,2023-06-13,0,0,0,30,378620,0,17,16500,0,0,0,0,0,0,0,0,0,0,47,395120
JW,2023-06-14,0,0,0,36,435310,0,42,34600,0,0,0,0,0,0,0,0,0,0,78,469910
JW,2023-06-15,0,0,0,34,400610,0,31,38000,0,0,0,0,0,0,0,0,0,0,65,438610
JW,2023-06-16,0,0,0,29,320020,0,112,89550,0,0,0,0,0,0,0,0,0,0,141,409570
JW,2023-06-17,29,105750,0,37,394490,0,121,104550,0,0,0,0,0,0,0,0,0,0,187,604790
JW,2023-06-18,29,128410,0,25,274600,0,79,69450,0,0,0,0,0,0,0,0,0,0,133,472460
JW,2023-06-19,0,0,0,29,265240,0,66,58550,0,0,0,0,0,0,0,0,0,0,95,323790
JW,2023-06-20,33,132000,0,28,296650,0,92,74700,0,0,0,0,0,0,0,0,0,0,153,503350
JW,2023-06-21,0,0,0,35,438240,0,82,73000,0,0,0,0,0,0,0,0,0,0,117,511240
JW,2023-06-22,0,0,0,35,354930,0,61,48600,0,0,0,0,0,0,0,0,0,0,96,403530
JW,2023-06-23,0,0,0,29,372030,0,52,44200,0,0,0,0,0,0,0,0,0,0,81,416230
JW,2023-06-24,30,108750,0,45,567860,0,126,100450,0,0,0,0,0,0,0,0,0,0,201,777060
JW,2023-06-25,29,137040,0,38,421910,0,166,151050,0,0,0,0,0,0,0,0,0,0,233,710000
JW,2023-06-26,0,0,0,34,382890,0,84,74500,0,0,0,0,0,0,0,0,0,0,118,457390
JW,2023-06-27,0,0,0,31,332940,0,76,76850,0,0,0,0,0,0,0,0,0,0,107,409790
JW,2023-06-28,0,0,0,40,377820,0,51,52750,0,0,0,0,0,0,0,0,0,0,91,430570
JW,2023-06-29,0,0,0,23,278810,0,17,19200,0,0,0,0,0,0,0,0,0,0,40,298010
JW,2023-06-30,0,0,0,40,450310,0,26,22850,0,0,0,0,0,0,0,0,0,0,66,473160
JW,2023-07-01,37,168295,0,29,306020,0,36,35500,0,0,0,0,0,0,0,0,0,0,102,509815
JW,2023-07-02,29,105430,0,32,317020,0,99,93550,0,0,0,0,0,0,0,0,0,0,160,516000
JW,2023-07-03,0,0,0,31,313670,0,60,50700,0,0,0,0,0,0,0,0,0,0,91,364370
JW,2023-07-04,0,0,0,31,325840,0,99,84750,0,0,0,0,0,0,0,0,0,0,130,410590
JW,2023-07-05,0,0,0,25,260110,0,68,63740,0,0,0,0,0,0,0,0,0,0,93,323850
JW,2023-07-06,0,0,0,24,256580,0,9,4850,0,0,0,0,0,0,0,0,0,0,33,261430
JW,2023-07-07,0,0,0,42,455040,0,90,74240,0,0,0,0,0,0,0,0,0,0,132,529280
JW,2023-07-08,45,117970,0,38,443490,0,115,116030,0,0,0,0,0,0,0,0,0,0,198,677490
JW,2023-07-09,24,87270,0,31,319210,0,123,113760,0,0,0,0,0,0,0,0,0,0,178,520240
JW,2023-07-10,0,0,0,32,354640,0,77,74300,0,0,0,0,0,0,0,0,0,0,109,428940
JW,2023-07-11,0,0,0,25,273300,0,30,26450,0,0,0,0,0,0,0,0,0,0,55,299750
JW,2023-07-12,0,0,0,29,344050,0,42,32650,0,0,0,0,0,0,0,0,0,0,71,376700
JW,2023-07-13,0,0,0,28,348420,0,59,57350,0,0,0,0,0,0,0,0,0,0,87,405770
JW,2023-07-14,0,0,0,38,423230,0,67,55150,0,0,0,0,0,0,0,0,0,0,105,478380
JW,2023-07-15,19,83680,0,36,376330,0,16,12930,0,0,0,0,0,0,0,0,0,0,71,472940
JW,2023-07-16,39,141710,0,33,455260,0,135,120800,0,0,0,0,0,0,0,0,0,0,207,717770
JW,2023-07-17,17,96770,0,36,296230,0,68,60300,0,0,0,0,0,0,0,0,0,0,121,453300
JW,2023-07-18,0,0,0,27,271370,0,51,54600,0,0,0,0,0,0,0,0,0,0,78,325970
JW,2023-07-19,0,0,0,31,313310,0,76,64400,0,0,0,0,0,0,0,0,0,0,107,377710
JW,2023-07-20,0,0,0,30,353520,0,78,71800,0,0,0,0,0,0,0,0,0,0,108,425320
JW,2023-07-21,0,0,0,30,311850,0,85,94850,0,0,0,0,0,0,0,0,0,0,115,406700
JW,2023-07-22,33,121780,0,33,342150,0,130,117350,0,0,0,0,0,0,0,0,0,0,196,581280
JW,2023-07-23,32,152580,0,27,324430,0,159,137550,0,0,0,0,0,0,0,0,0,0,218,614560
JW,2023-07-24,0,0,0,32,307260,0,64,58250,0,0,0,0,0,0,0,0,0,0,96,365510
JW,2023-07-25,0,0,0,30,309900,0,37,32150,0,0,0,0,0,0,0,0,0,0,67,342050
JW,2023-07-26,0,0,0,26,322090,0,119,120300,0,0,0,0,0,0,0,0,0,0,145,442390
JW,2023-07-27,0,0,0,27,281460,0,61,72700,0,0,0,0,0,0,0,0,0,0,88,354160
JW,2023-07-28,0,0,0,35,427670,0,120,128000,0,0,0,0,0,0,0,0,0,0,155,555670
JW,2023-07-29,32,107840,0,30,333010,0,124,110700,0,0,0,0,0,0,0,0,0,0,186,551550
JW,2023-07-30,20,60240,0,31,401100,0,69,69150,0,0,0,0,0,0,0,0,0,0,120,530490
JW,2023-07-31,0,0,0,35,392280,0,42,42050,0,0,0,0,0,0,0,0,0,0,77,434330
JW,2023-08-01,0,0,0,27,286090,0,97,95500,0,0,0,0,0,0,0,0,0,0,124,381590
JW,2023-08-02,0,0,0,32,319120,0,76,78200,0,0,0,0,0,0,0,0,0,0,108,397320
JW,2023-08-03,0,0,0,29,261450,0,61,64700,0,0,0,0,0,0,0,0,0,0,90,326150
JW,2023-08-04,0,0,0,27,288710,0,37,39800,0,0,0,0,0,0,0,0,0,0,64,328510
JW,2023-08-05,19,81620,0,30,336490,0,42,40650,0,0,0,0,0,0,0,0,0,0,91,458760
JW,2023-08-06,15,62220,0,33,353630,0,17,15950,0,0,0,0,0,0,0,0,0,0,65,431800
JW,2023-08-07,0,0,0,40,393180,0,60,65400,0,0,0,0,0,0,0,0,0,0,100,458580
JW,2023-08-08,0,0,0,34,392720,0,62,75800,0,0,0,0,0,0,0,0,0,0,96,468520
JW,2023-08-09,0,0,0,31,335090,0,101,95200,0,0,0,0,0,0,0,0,0,0,132,430290
JW,2023-08-10,0,0,0,30,311210,0,80,89900,0,0,0,0,0,0,0,0,0,0,110,401110
JW,2023-08-11,39,122630,0,31,347470,0,138,150050,0,0,0,0,0,0,0,0,0,0,208,620150
JW,2023-08-12,38,128490,0,33,333060,0,125,111650,0,0,0,0,0,0,0,0,0,0,196,573200
JW,2023-08-13,37,132660,0,38,379870,0,135,136900,0,0,0,0,0,0,0,0,0,0,210,649430
JW,2023-08-14,0,0,0,35,403590,0,141,134900,0,0,0,0,0,0,0,0,0,0,176,538490
JW,2023-08-15,0,0,0,30,318330,0,60,60250,0,0,0,0,0,0,0,0,0,0,90,378580
JW,2023-08-16,0,0,0,25,277940,0,11,15100,0,0,0,0,0,0,0,0,0,0,36,293040
JW,2023-08-17,0,0,0,31,303740,0,32,27450,0,0,0,0,0,0,0,0,0,0,63,331190
JW,2023-08-18,0,0,0,37,345560,0,104,113400,0,0,0,0,0,0,0,0,0,0,141,458960
JW,2023-08-19,34,119310,0,35,396590,0,67,75500,0,0,0,0,0,0,0,0,0,0,136,591400
JW,2023-08-20,31,100320,0,31,361870,0,66,72400,0,0,0,0,0,0,0,0,0,0,128,534590
JW,2023-08-21,0,0,0,36,355100,0,102,93400,0,0,0,0,0,0,0,0,0,0,138,448500
JW,2023-08-22,0,0,0,30,344310,0,91,97250,0,0,0,0,0,0,0,0,0,0,121,441560
JW,2023-08-23,0,0,0,38,401390,0,71,80750,0,0,0,0,0,0,0,0,0,0,109,482140
JW,2023-08-24,0,0,0,42,391390,0,32,36400,0,0,0,0,0,0,0,0,0,0,74,427790
JW,2023-08-25,0,0,0,32,314720,0,81,96400,0,0,0,0,0,0,0,0,0,0,113,411120
JW,2023-08-26,21,83800,0,31,348690,0,11,10500,0,0,0,0,0,0,0,0,0,0,63,442990
JW,2023-08-27,16,73520,0,26,295820,0,2,800,0,0,0,0,0,0,0,0,0,0,44,370140
JW,2023-08-28,0,0,0,35,324050,0,64,62300,0,0,0,0,0,0,0,0,0,0,99,386350
JW,2023-08-29,0,0,0,28,328070,0,94,80750,0,0,0,0,0,0,0,0,0,0,122,408820
JW,2023-08-30,0,0,0,30,312450,0,26,25400,0,0,0,0,0,0,0,0,0,0,56,337850
JW,2023-08-31,0,0,0,29,337550,0,10,4600,0,0,0,0,0,0,0,0,0,0,39,342150
JW,2023-09-01,0,0,0,24,276680,0,0,0,0,0,0,0,0,0,0,0,0,0,24,276680
JW,2023-09-02,33,107450,0,29,368520,0,103,94400,0,0,0,0,0,0,0,0,0,0,165,570370
JW,2023-09-03,28,167180,0,30,296070,0,160,144700,0,0,0,0,0,0,0,0,0,0,218,607950
JW,2023-09-04,0,0,0,27,410040,0,54,44150,0,0,0,0,0,0,0,0,0,0,81,454190
JW,2023-09-05,0,0,0,39,419530,0,55,44850,0,0,0,0,0,0,0,0,0,0,94,464380
JW,2023-09-06,0,0,0,28,323860,0,41,31350,0,0,0,0,0,0,0,0,0,0,69,355210
JW,2023-09-07,0,0,0,31,346480,0,32,37600,0,0,0,0,0,0,0,0,0,0,63,384080
JW,2023-09-08,0,0,0,37,370950,0,63,51050,0,0,0,0,0,0,0,0,0,0,100,422000
JW,2023-09-09,26,89820,0,27,290100,0,81,67950,0,0,0,0,0,0,0,0,0,0,134,447870
JW,2023-09-10,33,131860,0,27,328900,0,146,118800,0,0,0,0,0,0,0,0,0,0,206,579560
JW,2023-09-11,0,0,0,30,275720,0,47,54800,0,0,0,0,0,0,0,0,0,0,77,330520
JW,2023-09-12,0,0,0,18,209790,0,0,0,0,0,0,0,0,0,0,0,0,0,18,209790
JW,2023-09-13,0,0,0,30,325030,0,52,45750,0,0,0,0,0,0,0,0,0,0,82,370780
JW,2023-09-14,37,61050,0,25,276070,0,9,9800,0,0,0,0,0,0,0,0,0,0,71,346920
JW,2023-09-15,29,106240,0,37,432360,0,64,51250,0,0,0,0,0,0,0,0,0,0,130,589850
JW,2023-09-16,25,101800,0,31,324050,0,125,108550,0,0,0,0,0,0,0,0,0,0,181,534400
JW,2023-09-17,44,127370,0,27,293060,0,110,109550,0,0,0,0,0,0,0,0,0,0,181,529980
JW,2023-09-18,25,119290,0,31,336740,0,61,55250,0,0,0,0,0,0,0,0,0,0,117,511280
JW,2023-09-19,0,0,0,31,386690,0,26,20650,0,0,0,0,0,0,0,0,0,0,57,407340
JW,2023-09-20,0,0,0,29,270780,0,58,57050,0,0,0,0,0,0,0,0,0,0,87,327830
JW,2023-09-21,0,0,0,32,391040,0,48,46500,0,0,0,0,0,0,0,0,0,0,80,437540
JW,2023-09-22,0,0,0,36,427000,0,85,56050,0,0,0,0,0,0,0,0,0,0,121,483050
JW,2023-09-23,20,84450,0,37,479900,0,101,80500,0,0,0,0,0,0,0,0,0,0,158,644850
JW,2023-09-24,35,133660,0,33,343680,0,189,160050,0,0,0,0,0,0,0,0,0,0,257,637390
JW,2023-09-25,0,0,0,29,300600,0,73,47600,0,0,0,0,0,0,0,0,0,0,102,348200
JW,2023-09-26,0,0,0,30,299230,0,36,22250,0,0,0,0,0,0,0,0,0,0,66,321480
JW,2023-09-27,0,0,0,30,354140,0,66,49550,0,0,0,0,0,0,0,0,0,0,96,403690
JW,2023-09-28,0,0,0,26,338450,0,13,6300,0,0,0,0,0,0,0,0,0,0,39,344750
JW,2023-09-29,0,0,0,38,395400,0,48,44150,0,0,0,0,0,0,0,0,0,0,86,439550
JW,2023-09-30,19,56350,0,31,356780,0,111,79300,0,0,0,0,0,0,0,0,0,0,161,492430
JW,2023-10-01,28,127090,0,38,506310,0,102,70700,0,0,0,0,0,0,0,0,0,0,168,704100
JW,2023-10-02,0,0,0,42,271080,0,60,40000,0,0,0,0,0,0,0,0,0,0,102,311080
JW,2023-10-03,0,0,0,36,402740,0,51,50200,0,0,0,0,0,0,0,0,0,0,87,452940
JW,2023-10-04,0,0,0,26,265730,0,85,80300,0,0,0,0,0,0,0,0,0,0,111,346030
JW,2023-10-05,0,0,0,35,290350,0,1,500,0,0,0,0,0,0,0,0,0,0,36,290850
JW,2023-10-06,0,0,0,24,261610,0,12,12000,0,0,0,0,0,0,0,0,0,0,36,273610
JW,2023-10-07,11,44780,0,44,511740,0,25,18300,0,0,0,0,0,0,0,0,0,0,80,574820
JW,2023-10-08,37,118754,0,30,339390,0,225,218800,0,0,0,0,0,0,0,0,0,0,292,676944
JW,2023-10-09,30,116742,0,30,321660,0,148,128250,0,0,0,0,0,0,0,0,0,0,208,566652
JW,2023-10-10,0,0,0,22,221940,0,74,79100,0,0,0,0,0,0,0,0,0,0,96,301040
JW,2023-10-11,0,0,0,29,238340,0,85,92450,0,0,0,0,0,0,0,0,0,0,114,330790
JW,2023-10-12,36,184505,0,31,331630,0,66,49400,0,0,0,0,0,0,0,0,0,0,133,565535
JW,2023-10-13,0,0,0,15,260140,0,94,90750,0,0,0,0,0,0,0,0,0,0,109,350890
JW,2023-10-14,25,110280,0,33,380930,0,133,116000,0,0,0,0,0,0,0,0,0,0,191,607210
