date,weekday,l_count,l_food,l_drink,l_total,l_avg,d_count,d_food,d_drink,d_total,d_avg,to_total,rest_total,seat_fee,lock_fee,flower,curry,grand_total
2025-11-15,土,27,69520,6550,76070,2817,34,349580,60680,410260,12066,64250,486330,52800,0,0,0,603380
2025-11-16,日,27,87032,19160,106192,3933,29,283470,40390,323860,11167,89640,430052,50050,1560,0,0,571302
2025-11-17,月,0,0,0,0,0,27,268510,59440,327950,12146,31250,327950,37400,60000,0,0,456600
2025-11-18,火,0,0,0,0,0,16,139260,14720,153980,9623,35170,153980,24200,0,0,0,213350
2025-11-19,水,0,0,0,0,0,20,185680,29750,215430,10771,59980,215430,19800,1650,0,0,296860
2025-11-20,木,0,0,0,0,0,21,235510,27350,262860,12517,56790,262860,15400,0,0,0,335050
2025-11-21,金,0,0,0,0,0,38,356730,59730,416460,10959,83570,416460,46200,1560,0,0,547790
2025-11-22,土,19,73810,10140,83950,4418,35,346720,76990,423710,12106,112370,507660,52250,1560,0,0,673840
2025-11-23,日,24,88770,15540,104310,4346,36,382360,71070,453430,12595,121310,557740,47300,1650,0,0,728000
2025-11-24,月,36,121210,26330,147540,4098,40,398860,98680,497540,12438,78070,645080,56100,46650,0,0,825900
2025-11-25,火,0,0,0,0,0,22,194700,24450,219150,9961,82000,219150,36300,0,0,0,337450
2025-11-26,水,0,0,0,0,0,30,321530,71630,393160,13105,54270,393160,35900,1650,0,0,484980
2025-11-27,木,0,0,0,0,0,25,235620,51480,287100,11484,73000,287100,23800,2650,0,0,386550
2025-11-28,金,0,0,0,0,0,20,227590,37170,264760,13238,49580,264760,24200,0,0,0,338540
2025-11-29,土,37,123200,32470,155670,4207,40,415140,94170,509310,12732,88720,664980,51150,3300,0,0,808150
2025-11-30,日,22,62920,10410,73330,3333,34,300520,43040,343560,10104,107900,416890,50050,0,0,0,574840
2025-12-01,月,0,0,0,0,0,22,269500,55230,324730,14760,29870,324730,38500,1560,0,0,394660
2025-12-02,火,0,0,0,0,0,33,374330,50670,425000,12878,80410,425000,42350,36210,0,0,583970
2025-12-03,水,0,0,0,0,0,29,306680,63360,370040,12760,63740,370040,42900,0,0,0,476680
2025-12-04,木,0,0,0,0,0,30,279180,44570,323750,10791,118140,323750,42900,0,0,0,484790
2025-12-05,金,0,0,0,0,0,39,295900,60450,356350,9137,81300,356350,44000,0,0,0,481650
2025-12-06,土,12,37180,7500,44680,3723,35,388630,67740,456370,13039,101910,501050,48400,0,0,0,651360
2025-12-07,日,26,90750,16990,107740,4143,41,409090,76920,486010,11853,82450,593750,56100,2420,0,0,734720
2025-12-08,月,0,0,0,0,0,29,391820,50030,441850,15236,40570,441850,45100,0,0,0,527520
2025-12-09,火,0,0,0,0,0,32,378860,52870,431730,13491,73700,431730,45100,25000,0,0,575530
2025-12-10,水,0,0,0,0,0,39,472560,92510,565070,14488,99370,565070,44000,2770,0,0,711210
2025-12-11,木,0,0,0,0,0,29,319660,46830,366490,12637,13350,366490,41800,1650,0,0,423290
2025-12-12,金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-13,土,23,79200,13830,93030,4044,40,376240,81420,457660,11441,114900,550690,48950,6420,0,0,720960
2025-12-14,日,23,95370,11820,107190,4660,33,411180,49930,461110,13973,94570,568300,29150,1560,0,0,693580
2025-12-15,月,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-16,火,0,0,0,0,0,26,282590,66190,348780,13414,148730,348780,25850,55000,0,0,578360
2025-12-17,水,0,0,0,0,0,40,429440,47010,476450,11911,109890,476450,44000,3000,0,0,633340
2025-12-18,木,0,0,0,0,0,39,492470,68900,561370,14394,98910,561370,49500,4000,0,0,713780
2025-12-19,金,0,0,0,0,0,38,364650,46810,411460,10827,130070,411460,46200,10680,0,0,598410
2025-12-20,土,21,85360,12020,97380,4637,35,490490,74200,564690,16134,131040,662070,48950,2000,0,0,844060
2025-12-21,日,30,151250,26980,178230,5941,37,507980,90450,598430,16173,100260,776660,58300,1000,0,0,936220
2025-12-22,月,0,0,0,0,0,38,463540,77070,540610,14226,148800,540610,41800,6000,0,0,737210
2025-12-23,火,16,105050,15170,120220,7513,38,638880,79500,718380,18904,175310,838600,67100,6000,0,0,1087010
2025-12-24,水,10,63800,10270,74070,7407,36,599940,106090,706030,19611,159890,780100,56100,4210,0,0,1000300
2025-12-25,木,0,0,0,0,0,36,605880,96900,702780,19521,39900,702780,55000,2000,0,0,799680
2025-12-26,金,0,0,0,0,0,0,0,0,0,0,88630,0,0,3000,0,0,91630
2025-12-27,土,34,134530,38350,172880,5084,39,348150,78380,426530,10936,194470,599410,55000,4120,0,0,853000
2025-12-28,日,30,116270,15820,132090,4403,41,418330,64370,482700,11773,267340,614790,41800,5560,0,0,929490
2025-12-29,月,0,0,0,0,0,40,349580,51560,401140,10028,187440,401140,45100,6000,0,0,639680
2025-12-30,火,0,0,0,0,0,38,368500,69390,437890,11523,169100,437890,47850,181560,0,0,836400
2025-12-31,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-01,木,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-02,金,0,0,0,0,0,42,487850,104020,591870,14092,201040,591870,41800,6000,0,0,840710
2026-01-03,土,28,68640,7890,76530,2733,39,385330,51740,437070,11206,190530,513600,51700,7000,0,0,762830
2026-01-04,日,24,79860,20950,100810,4200,38,409090,76860,485950,12788,153860,586760,50600,6560,0,0,797780
2026-01-05,月,0,0,0,0,0,37,400510,94230,494740,13371,139430,494740,42900,3560,0,0,680630
2026-01-06,火,0,0,0,0,0,31,305910,64670,370580,11954,121530,370580,34100,4000,0,0,530210
2026-01-07,水,0,0,0,0,0,31,371910,46250,418160,13489,118830,418160,42900,2000,0,0,581890
2026-01-08,木,0,0,0,0,0,22,209440,35960,245400,11154,53150,245400,27500,0,0,0,326050
2026-01-09,金,0,0,0,0,0,30,281160,38000,319160,10638,101330,319160,37400,6000,0,0,463890
2026-01-10,土,21,54340,19020,73360,3493,30,329560,44990,374550,12485,58540,447910,41800,0,0,0,548250
2026-01-11,日,17,57750,17000,74750,4397,33,324830,42350,367180,11126,95520,441930,37400,4560,0,0,579410
2026-01-12,月,15,41690,12090,53780,3585,34,340780,49860,390640,11489,92880,444420,49500,3210,0,0,590010
2026-01-13,火,0,0,0,0,0,0,0,0,0,0,57400,0,0,0,0,0,57400
2026-01-14,水,0,0,0,0,0,32,333960,41750,375710,11740,71590,375710,34100,0,0,0,481400
2026-01-15,木,0,0,0,0,0,29,306570,41080,347650,11987,86190,347650,40700,1000,0,0,475540
2026-01-16,金,0,0,0,0,0,34,311410,40790,352200,10358,81210,352200,39600,4000,0,0,477010
2026-01-17,土,17,42460,8250,50710,2982,36,319770,68510,388280,10785,127950,438990,51150,7210,0,0,625300
2026-01-18,日,16,41910,3360,45270,2829,30,267190,42090,309280,10309,167120,354550,38500,2000,0,0,562170
2026-01-19,月,0,0,0,0,0,34,327360,51630,378990,11146,106610,378990,42900,1000,0,0,529500
2026-01-20,火,0,0,0,0,0,21,198440,53310,251750,11988,74460,251750,37400,1210,0,0,364820
2026-01-21,水,0,0,0,0,0,24,231660,27440,259100,10795,55720,259100,37400,4120,0,0,356340
2026-01-22,木,0,0,0,0,0,29,294470,50530,345000,11896,114330,345000,40700,3560,0,0,503590
2026-01-23,金,0,0,0,0,0,31,312070,36100,348170,11231,98040,348170,41800,0,0,0,488010
2026-01-24,土,13,33440,8200,41640,3203,40,415030,79670,494700,12367,97740,536340,50600,0,0,0,684680
2026-01-25,日,3,14850,1600,16450,5483,24,175450,42130,217580,9065,11650,234030,31900,0,0,0,277580
2026-01-26,月,0,0,0,0,0,27,195250,47030,242280,8973,88780,242280,19800,3420,0,0,354280
2026-01-27,火,0,0,0,0,0,34,293370,55400,348770,10257,107940,348770,44000,0,0,0,500710
2026-01-28,水,0,0,0,0,0,21,209330,39460,248790,11847,87520,248790,28600,0,0,0,364910
2026-01-29,木,0,0,0,0,0,24,212960,32960,245920,10246,75670,245920,27500,2560,0,0,351650
2026-01-30,金,0,0,0,0,0,33,304810,30530,335340,10161,44770,335340,22000,1000,0,0,403110
2026-01-31,土,2,7040,0,7040,3520,33,326370,81960,408330,12373,78580,415370,42900,347000,0,0,883850
2026-02-01,日,18,52360,11030,63390,3521,38,401280,67450,468730,12335,112990,532120,50600,4210,0,0,699920
2026-02-02,月,0,0,0,0,0,31,298540,49690,348230,11233,112000,348230,46200,6560,0,0,512990
2026-02-03,火,0,0,0,0,0,35,348190,69610,417800,11937,158180,417800,44000,3000,0,0,622980
2026-02-04,水,0,0,0,0,0,32,315370,82300,397670,12427,163460,397670,39600,3650,0,0,604380
2026-02-05,木,0,0,0,0,0,32,267190,37860,305050,9532,242390,305050,27500,11000,0,0,585940
2026-02-06,金,0,0,0,0,0,38,360580,70600,431180,11346,148970,431180,42900,3560,0,0,626610
2026-02-07,土,15,41932,16900,58832,3922,38,343530,64090,407620,10726,221980,466452,50600,3000,0,0,742032
2026-02-08,日,5,20460,4640,25100,5020,32,263450,68320,331770,10367,142080,356870,42350,2000,0,0,543300
2026-02-09,月,0,0,0,0,0,32,332420,38360,370780,11586,178040,370780,31900,5000,0,0,585720
2026-02-10,火,0,0,0,0,0,37,327360,64860,392220,10600,231990,392220,46200,2000,0,0,672410
2026-02-11,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-12,木,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-13,金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-14,土,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-15,日,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-16,月,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-17,火,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-18,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-19,木,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-20,金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-21,土,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-22,日,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-23,月,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-24,火,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-25,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-26,木,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-27,金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-28,土,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
